-0.33 -3.35 -2.57 -2.88 ,0.06 -0.50 ,8,137,68,75,86
-0.71 -1.13 -1.58 2.39 ,1.10 ,61,185,159,141,84
-0.77 3.21 -0.76 -1.46 -3.84 ,0.13 -0.30 ,82,96,134,80,60
1.08 -3.24 0.88 -1.99 -2.42 ,-0.13 -0.65 ,92,132,38,33,62
0.13 0.14 -2.09 0.08 2.10 -1.89 2.40 1.20 -2.95 ,-0.29 -0.32 -0.64 0.23 ,53,145,67,76,26
-0.61 3.77 -3.49 -1.29 -1.35 -4.03 ,0.34 ,179,96,140,93,42
0.03 -0.96 1.73 0.81 -3.24 1.68 -0.60 -0.85 0.45 2.09 ,-1.09 2.03 ,165,108,23,134,28
-0.15 0.69 -2.68 0.55 2.80 3.97 -2.51 -0.28 0.44 2.43 ,-0.65 0.07 -0.11 0.00 ,131,136,170,98,30
-0.46 -1.20 -3.52 -2.50 0.80 -1.14 -0.14 0.81 -3.42 ,0.31 0.57 -0.28 ,112,121,135,80,33
3.39 -2.42 1.88 ,-0.38 -0.48 ,59,64,9,82,92
3.02 3.18 1.96 ,0.28 ,183,92,23,87,82
-0.30 3.25 -3.76 -1.79 1.58 ,-0.29 ,92,27,83,64,64
0.10 -0.22 0.84 2.04 -0.82 -2.25 0.23 0.72 1.01 -1.26 -2.93 2.67 0.91 ,-1.01 -0.72 0.78 -0.42 ,128,23,123,130,23
-0.10 -0.23 0.76 -0.09 -0.85 -0.69 1.01 1.14 2.36 -0.09 -0.17 -1.10 -2.26 -2.54 0.50 ,-0.21 -0.90 -1.06 -1.62 1.21 ,15,86,77,185,16
-1.18 2.68 -0.96 2.38 ,0.06 -0.11 ,69,38,21,69,80
-0.73 0.09 -0.43 1.36 1.77 1.36 -2.64 -1.27 3.48 2.14 0.33 0.01 1.78 0.23 1.61 -0.71 ,0.04 1.81 -0.93 0.54 -0.62 0.82 ,71,79,92,58,17
-0.10 -0.29 -0.08 -0.08 -0.22 0.63 -0.80 -1.06 -0.12 0.20 -0.25 -0.37 -0.18 -0.76 0.44 0.20 0.25 0.05 0.13 0.26 -1.08 0.20 -0.31 0.00 -0.44 -0.44 -0.35 -0.14 -0.05 -0.35 -0.47 -0.06 -0.20 0.59 0.12 0.11 -0.28 0.06 0.40 -0.13 -0.16 0.20 0.23 -0.45 0.25 0.29 0.02 0.28 -0.15 -0.14 -0.76 0.07 -0.38 -1.49 0.07 -0.47 -0.18 -0.33 0.08 0.17 0.16 -0.16 0.13 -0.16 -0.05 -1.73 0.46 -1.10 -0.32 0.29 -0.22 -0.63 -0.15 -0.27 -0.03 -0.95 -0.02 0.20 -0.12 -1.07 -0.42 0.10 -0.01 -0.66 -0.05 -0.22 -0.82 -0.64 -0.54 -0.49 -0.24 -1.36 -0.45 -0.14 -0.01 -0.21 -0.42 ,0.18 0.09 -0.02 0.20 -0.63 -0.10 -0.75 -1.07 -0.27 -0.30 -0.28 0.10 -0.16 -0.33 -0.28 -0.07 -0.60 -0.07 -0.04 0.54 0.30 0.25 1.69 -0.28 -0.31 -0.13 -0.12 -0.04 ,145,156,65,48,2
-0.61 1.47 0.83 1.50 ,-0.33 -0.07 ,135,142,3,60,77
0.10 -0.21 -0.32 0.64 -1.06 -0.31 -0.26 1.33 -0.34 1.44 -0.78 -2.17 -1.28 -2.16 0.78 0.98 -0.40 -1.45 -1.18 0.21 ,-0.89 0.17 1.24 -2.28 -0.41 -0.70 ,7,87,155,102,10
-0.20 1.34 -1.95 0.66 0.28 1.39 3.77 ,0.68 1.01 ,45,24,149,145,46
3.42 -3.10 1.56 ,0.28 ,108,29,74,185,87
0.31 -3.57 -4.03 -1.09 -1.46 -3.98 ,-1.02 -0.14 ,1,62,25,5,50
0.86 0.22 -0.44 -3.70 2.00 ,-0.54 -0.18 ,71,63,105,169,59
-0.44 1.70 3.69 -0.34 0.25 -2.81 ,0.98 0.14 ,75,45,141,75,51
-0.54 -0.97 0.07 2.57 -1.73 -1.06 -0.93 0.20 -0.69 0.55 1.75 ,0.35 0.00 -0.36 -0.28 ,117,31,113,116,28
-1.28 -3.12 3.78 -0.24 -0.20 -2.45 ,1.23 0.33 ,142,163,137,84,49
-0.63 -1.51 1.98 2.39 ,0.16 ,64,30,111,44,81
2.36 2.34 -1.28 3.75 ,0.28 -0.28 ,128,159,188,106,68
0.17 -0.96 0.29 0.28 -1.12 0.00 -1.56 0.39 1.51 -0.35 -0.38 -0.03 0.62 1.32 0.81 -0.47 -1.87 -2.60 -0.44 -3.39 0.39 -0.24 0.12 -1.43 0.53 -0.60 0.52 0.74 -1.80 -0.61 -1.45 1.03 0.23 ,0.01 1.03 0.25 0.31 -0.31 0.85 -1.14 0.67 -1.47 0.18 ,99,167,30,33,8
0.10 -0.74 -0.19 -0.37 -0.33 -1.75 -0.71 0.76 0.94 1.68 1.31 2.36 -2.00 2.82 -0.44 -0.11 0.29 -1.99 0.31 -0.76 -1.48 -1.20 -0.01 ,-0.05 0.85 -0.70 0.65 -1.04 0.96 -2.32 1.44 ,93,92,104,29,12
1.41 -1.18 1.71 -0.39 2.86 ,-0.66 -0.15 ,57,15,14,60,58
-0.51 0.05 0.12 -1.25 -0.56 -2.28 -1.12 -1.98 -2.41 0.10 -0.33 1.58 ,1.48 1.31 1.34 1.35 -1.83 ,90,185,52,171,14
1.57 2.32 0.52 -1.23 ,-0.58 0.25 ,4,1,89,84,74
-1.18 2.73 -0.04 2.24 -2.48 ,0.08 0.11 ,172,101,110,101,61
-0.15 1.80 -2.45 -2.94 ,-0.01 -0.50 ,97,51,144,172,86
0.00 -0.93 -0.48 -0.04 1.17 0.56 -1.42 0.37 1.00 -0.22 2.86 -3.21 -0.07 -0.13 -1.22 1.16 0.76 1.27 1.42 0.77 ,-0.34 -2.00 1.06 0.92 1.80 -2.17 ,158,154,9,130,13
-0.20 -0.56 0.54 -0.79 -1.53 1.39 1.61 -3.28 2.97 0.00 0.35 0.04 -0.06 -2.03 -1.10 ,0.91 -0.73 -1.34 0.23 -0.60 ,49,143,173,31,18
0.30 3.22 2.15 -3.67 -0.24 ,0.54 0.22 ,172,150,6,94,53
-0.43 -2.08 -2.67 2.59 ,0.28 ,107,95,166,91,87
-0.90 0.95 1.04 0.06 -2.79 ,-0.18 -0.18 ,151,145,127,149,59
-0.15 0.21 -0.49 -0.07 0.30 0.20 0.74 -0.92 0.25 0.01 -1.78 -1.06 0.16 0.23 -0.21 -0.94 -0.16 0.41 0.45 -2.01 -0.89 -0.34 -0.12 0.06 -0.46 -0.08 -0.56 0.17 0.01 -0.50 0.15 -0.04 -1.00 -0.38 -0.38 -0.88 -0.59 -0.34 0.22 -0.78 -0.56 -0.27 ,-0.15 -1.45 0.32 0.31 -0.45 -1.06 -0.22 0.45 -0.27 -0.11 ,15,149,63,191,4
0.13 1.29 -0.05 0.29 0.05 ,-1.03 -0.14 ,52,93,22,128,50
0.08 0.03 -0.22 0.42 0.18 -0.19 -1.10 -0.51 -0.37 -0.10 -0.31 0.29 -0.63 0.36 0.09 0.22 -0.81 -0.04 -0.22 0.23 -0.20 0.67 -0.04 0.30 0.37 -0.05 0.41 -0.55 -0.06 0.68 0.63 0.20 -0.71 1.37 -0.09 -0.37 -0.33 0.16 -0.49 -0.04 0.68 0.29 0.46 -1.32 -0.09 -0.22 -0.10 -0.33 0.65 ,0.45 0.05 0.35 0.61 -0.78 -0.81 0.38 -0.53 -0.30 0.51 -0.51 ,109,8,98,63,3
-0.95 -1.12 0.12 0.39 1.83 -1.82 -4.42 ,0.85 -0.29 ,162,120,116,183,45
-0.50 -0.68 -3.54 1.45 -2.10 2.02 -1.34 -0.82 -2.28 ,0.06 0.27 -0.60 0.45 ,8,131,174,74,26
-0.95 -1.05 2.90 2.48 -0.64 3.00 2.28 ,1.23 ,42,120,17,105,33
-1.40 -0.70 1.49 3.55 ,-1.01 ,53,110,118,118,64
-1.49 0.40 0.82 -2.07 ,-0.47 ,184,147,141,39,79
-0.43 -0.38 0.84 -0.18 -1.59 -0.94 1.80 -1.19 0.94 -0.08 0.52 ,0.48 0.30 0.70 0.12 ,72,3,108,88,22
-0.03 -1.16 -1.39 1.97 ,0.14 -0.01 ,109,118,60,119,84
-1.28 -1.05 -1.49 0.55 2.86 ,-0.61 -0.26 ,45,7,172,143,57
-1.52 -2.74 1.81 -3.59 -3.73 2.78 -0.06 -2.07 ,0.14 0.90 -0.47 -0.46 ,59,106,38,10,27
0.10 0.57 0.43 -0.38 0.41 2.47 ,-1.28 -0.49 ,123,67,92,113,53
-0.44 1.01 2.67 -3.11 0.62 -1.05 -1.92 4.19 ,-0.81 -0.40 ,134,112,126,165,32
-0.50 -1.72 1.06 2.85 -1.21 -1.68 -4.33 ,0.04 1.08 -0.55 ,48,174,38,21,35
0.81 0.17 -0.23 -0.77 3.65 ,-0.83 -0.33 ,132,101,52,101,51
-0.34 -2.67 -0.27 -2.80 2.18 ,-0.11 -0.41 ,71,69,174,118,61
-1.03 0.89 1.20 1.77 ,0.08 -0.67 ,145,132,107,36,79
0.24 -0.33 0.50 0.08 -0.59 0.34 0.35 0.04 -0.59 -0.48 -0.61 0.28 -0.38 0.30 -0.89 -0.92 0.49 0.31 0.47 0.87 0.02 -0.37 0.00 0.20 -0.99 -0.06 -1.11 0.32 0.67 0.04 -0.42 0.30 0.11 -1.05 -0.45 0.68 -0.24 0.32 -0.85 -0.93 -0.72 0.00 0.03 0.14 -0.15 -0.14 0.37 0.17 0.55 -0.38 0.15 -2.02 -1.77 0.07 0.03 -0.46 -0.37 0.07 -1.32 -0.09 -0.16 -0.30 -0.10 -0.44 -0.64 -0.07 -0.33 ,-0.31 -0.95 0.18 -1.01 -0.43 -0.46 -0.76 0.38 -0.53 -0.14 0.03 -0.27 -0.44 0.78 0.05 0.12 -0.42 0.34 -0.14 0.45 -0.56 -0.19 -0.14 ,44,76,88,92,3
-2.91 0.36 2.50 ,0.61 ,45,102,61,159,94
-0.15 -0.27 2.16 -0.45 -3.06 3.71 -0.56 -0.13 0.45 1.82 ,-0.83 1.41 -0.29 ,133,38,120,145,29
3.82 -4.32 -2.81 ,-1.07 ,103,145,83,59,87
-0.45 -0.53 -0.13 -1.53 ,-0.01 -0.11 ,185,134,132,79,80
-0.40 -3.71 -2.87 0.30 2.40 ,-2.06 0.62 ,155,44,59,118,69
0.13 -0.86 -0.25 -2.98 1.99 -1.07 -3.20 -0.20 -0.36 0.08 3.01 ,0.45 0.39 0.11 ,133,172,151,161,22
-0.30 -0.27 -2.46 -1.70 -0.42 -1.48 0.59 ,0.15 -0.03 ,14,121,7,97,29
0.33 -0.05 0.29 -0.96 -0.78 -0.25 1.06 0.52 -0.51 0.02 -1.91 -0.64 1.30 0.57 0.57 0.01 -2.73 -0.51 0.57 -1.12 -0.13 -0.72 -1.68 1.55 -1.18 -0.93 ,-0.34 0.57 -1.09 -0.58 1.12 -0.37 ,186,167,53,121,9
-0.40 -0.80 1.54 -1.79 1.92 -4.10 3.00 -0.50 0.52 1.42 ,-0.34 1.30 -1.25 -1.87 -0.48 ,79,38,141,192,20
-0.65 3.81 -2.75 0.55 2.80 ,-0.36 0.02 ,129,83,6,161,69
-1.43 2.29 -0.05 -1.74 ,0.03 -0.11 ,99,83,43,26,75
0.20 -0.76 -2.16 -0.22 1.55 -2.20 1.04 -1.33 -0.90 -0.60 2.03 ,-0.58 -0.40 -0.01 0.42 ,115,79,63,83,24
-0.22 -1.57 0.21 0.60 -1.06 1.32 0.17 -1.05 1.33 0.86 -1.65 0.48 -1.03 -0.67 3.15 -0.26 0.19 -1.54 -0.94 1.41 1.31 1.15 0.88 -0.51 ,-0.09 0.56 1.38 -1.26 -1.80 -1.44 -0.66 2.31 -0.50 ,45,22,96,100,10
-0.20 -3.40 2.35 -2.80 ,-0.92 ,161,154,190,26,94
-3.90 -0.27 -3.04 ,-0.89 -1.19 ,71,111,67,80,91
1.10 -2.44 -1.21 -0.23 2.85 ,-1.03 0.13 ,107,29,183,78,52
-0.15 0.05 -0.38 0.08 -0.66 -0.37 -0.26 0.09 0.02 0.04 -0.19 0.00 -0.59 -0.48 -0.61 0.08 0.01 -0.59 0.33 -0.66 -0.39 -0.52 0.51 -0.26 -0.73 0.07 -0.30 -0.50 -0.17 0.45 -1.11 0.18 -0.09 0.08 0.36 0.04 -0.42 0.30 0.16 -1.18 -0.49 0.75 -1.77 0.09 -1.25 -0.72 -0.85 -0.02 0.26 1.69 -0.12 -0.09 -0.23 0.14 0.07 -0.31 0.55 -1.67 -0.21 -0.24 0.03 -0.46 0.19 0.68 0.23 0.14 -1.90 0.43 -0.07 -0.69 -0.66 -0.48 -0.58 -0.22 -1.75 0.14 -0.37 0.03 -0.21 -0.33 ,-0.38 -0.75 -0.35 -0.65 -1.01 0.70 -0.38 0.73 0.16 -1.00 0.11 0.11 0.00 0.16 -0.46 -0.70 -1.08 -0.18 -0.21 0.29 -0.16 -0.97 1.79 -0.39 -0.19 -0.14 ,12,168,155,25,3
-0.08 1.36 2.01 -0.30 0.03 -2.93 ,0.39 0.04 ,113,138,78,73,54
-4.12 -4.09 -2.52 ,-1.04 ,8,143,56,179,94
0.86 -0.52 0.14 -1.19 2.28 ,-1.53 0.15 ,132,25,174,161,59
0.87 1.86 -0.52 -3.04 ,-1.78 ,127,146,81,159,71
-1.36 0.48 0.50 0.95 ,-0.29 -3.40 ,32,135,123,145,59
-2.33 1.59 -1.53 ,0.53 0.16 ,17,99,170,147,83
-0.40 0.05 -0.47 -1.08 1.11 -0.51 -0.73 0.17 -1.07 -1.42 -0.91 2.31 0.79 2.43 -0.03 -0.17 0.36 -2.76 0.66 -1.90 1.56 1.52 ,0.08 -0.28 -1.93 -0.38 1.34 -1.41 0.25 -2.01 0.10 ,24,37,51,149,11
-1.28 2.06 0.19 3.21 -1.83 2.78 -2.44 ,-0.29 0.77 -0.93 ,100,174,35,59,39
-0.63 -2.73 0.50 -2.80 2.18 ,-0.19 -0.41 ,58,27,27,100,61
-0.22 -0.19 -2.61 0.02 -3.78 0.09 -2.00 -0.33 3.13 ,0.08 -0.51 -0.15 -0.46 ,149,69,122,188,27
-2.91 -3.92 0.55 2.45 ,-1.71 -1.21 ,149,101,73,143,72
-0.98 2.50 -0.69 -1.17 ,0.79 0.87 ,108,149,180,56,73
-0.73 -3.47 2.75 -1.28 3.75 ,1.16 0.69 ,39,191,173,47,68
0.87 -1.23 2.69 -1.95 -0.80 -0.61 -0.31 0.18 -0.36 1.64 ,-0.34 -0.94 -0.15 -0.46 ,121,118,88,146,27
-0.54 -0.38 -0.11 -0.28 0.12 -0.52 -0.69 0.74 -0.55 -0.59 0.02 -0.34 -0.11 -0.30 0.29 0.18 0.31 -0.58 0.08 0.30 0.33 -0.66 -0.77 -0.29 0.43 -0.10 -0.14 0.22 -0.89 -0.39 -0.58 -0.30 -1.01 -0.82 0.31 0.37 -0.05 -0.72 -0.85 -0.02 -0.44 -0.56 1.69 -0.12 -0.09 0.14 -0.29 -0.15 -0.14 0.37 0.42 1.40 0.16 -1.05 0.14 -0.75 0.07 -0.07 0.39 0.28 -0.08 1.45 -0.35 -0.20 -0.29 ,-0.09 -0.95 -0.46 -0.46 -0.41 -0.41 -0.30 0.40 0.24 -0.10 0.23 0.33 -0.21 0.29 -0.16 -0.26 -0.29 -0.99 -0.29 -0.12 ,155,109,102,95,3
-0.45 0.21 0.03 1.54 ,-0.44 0.18 ,42,189,17,28,81
0.66 1.07 -0.02 2.32 ,-0.38 0.53 ,36,43,125,132,83
-0.20 0.62 -4.49 -0.12 0.77 ,0.85 0.44 ,64,24,139,174,54
-0.10 -2.53 -2.77 0.59 3.75 ,-1.46 -0.99 ,148,107,109,135,68
-0.27 -3.09 1.38 -2.18 -2.57 1.94 -3.54 ,-0.09 -0.69 -1.29 ,95,149,161,168,41
0.02 -0.32 0.16 1.55 0.17 1.13 -0.27 -0.72 1.81 -0.55 -0.03 -1.60 -0.42 1.47 0.90 -0.29 ,-0.44 -0.40 0.39 -1.53 ,129,33,182,76,12
-0.15 2.11 3.83 -1.64 -3.30 ,1.45 -0.41 ,123,44,128,58,61
0.10 -0.24 -3.09 -2.62 0.68 0.18 -0.69 -1.19 -3.15 ,2.02 -1.39 -0.10 ,21,149,109,14,34
-0.08 -0.22 0.63 -0.22 0.07 -0.17 -0.41 0.25 0.20 -0.80 0.52 -0.01 0.07 -0.31 -0.25 -0.37 -0.18 -0.58 0.10 0.13 0.25 0.13 -0.27 -0.80 0.40 -0.43 0.16 -0.90 0.01 -0.30 0.14 0.14 0.05 -0.16 -0.35 -0.45 -0.18 0.63 -0.06 -0.02 -0.36 -0.27 -0.45 -0.47 -0.81 0.20 -0.55 -0.85 -0.06 -0.01 -0.22 -0.40 -0.79 0.69 -0.37 0.17 -0.18 -0.18 -0.43 -0.10 0.08 -0.28 -0.65 -0.34 0.33 -0.15 0.24 -0.69 -0.57 -0.36 -0.09 -0.44 -0.82 -0.07 0.24 0.29 0.02 0.19 -0.14 -0.25 0.10 -0.18 -0.59 -0.13 0.19 -0.19 0.29 0.12 -0.54 0.26 -0.03 -0.27 0.15 -0.16 -0.29 -0.09 0.12 ,0.18 -0.48 -0.11 -0.41 -0.08 -0.84 -0.16 0.09 -0.03 0.00 -0.02 -0.40 -0.14 -0.40 -0.84 -0.30 -0.18 -0.03 -0.33 0.25 -0.02 -0.23 0.00 -0.16 -0.43 -0.23 -0.26 -0.84 -0.38 -0.60 -0.58 0.02 -0.05 -0.23 ,6,95,138,19,2
-0.43 0.25 -0.79 -1.53 -0.05 -0.92 2.52 -2.61 0.56 1.08 0.04 -0.06 -2.03 -1.10 ,-0.29 1.55 -0.64 -0.49 ,29,117,136,108,18
-0.75 -0.19 -0.37 -0.33 1.47 0.83 -0.27 1.58 0.22 -2.83 -0.44 -1.35 1.63 -2.15 -1.52 -0.01 ,0.85 -0.70 0.70 -1.57 0.59 ,48,78,150,73,12
-3.24 2.72 -2.40 ,0.33 ,180,148,90,6,90
-1.41 0.25 -1.04 -1.74 ,0.48 -0.01 ,28,143,164,72,75
0.88 2.83 -1.30 -2.12 1.66 -2.38 -3.54 ,0.14 -1.18 -1.29 ,94,95,124,183,41
-4.12 3.86 -2.85 ,0.39 ,10,111,103,122,96
-0.10 0.01 -0.45 -0.26 -0.72 -0.28 -0.22 0.07 -0.17 -0.41 0.25 0.20 -0.80 -0.42 -1.06 -0.82 -0.29 -0.37 0.26 -0.24 -1.08 0.20 0.05 -0.12 -0.93 -0.11 -0.22 -0.25 0.05 0.17 -0.24 -0.10 -0.89 -0.42 0.35 0.17 -0.35 0.21 -0.50 0.25 0.55 -1.49 -1.15 0.14 -0.12 -0.12 0.13 -0.20 -0.38 -0.46 -0.08 -0.32 0.16 0.04 0.62 0.36 -1.73 0.46 -1.10 -0.32 1.01 -0.41 0.02 -0.52 0.19 -0.14 -0.25 -1.36 0.02 -0.34 -0.09 0.12 ,0.24 0.69 -0.71 0.18 -1.12 0.26 -0.52 0.05 -0.20 0.54 -0.28 0.15 -0.15 -0.07 -0.17 0.20 0.00 -0.16 -0.43 -0.23 -0.06 ,170,49,76,27,2
0.00 0.35 -1.64 1.35 3.53 0.61 3.98 ,-0.83 -1.15 0.88 ,50,35,98,159,40
0.33 2.23 1.66 1.20 -3.93 ,0.08 -0.61 ,180,132,84,85,65
-0.43 1.32 -3.15 3.49 -1.02 -1.36 2.24 2.47 ,0.71 -0.64 -0.95 ,66,18,153,77,38
-0.40 0.37 0.57 -1.87 -1.96 -0.93 -0.35 1.60 0.27 -2.19 -0.96 -0.72 -1.41 -1.89 -0.79 ,-0.31 0.62 -0.81 -0.15 1.00 -2.17 ,42,127,54,93,13
1.08 1.75 -0.98 0.18 0.15 0.89 2.85 ,-2.06 1.15 -0.20 ,182,3,190,153,34
-2.78 -0.25 1.98 ,-1.07 ,80,66,168,51,92
-1.07 1.82 -2.78 -0.52 -0.25 2.75 ,-0.54 -0.85 ,12,11,101,134,53
-3.26 2.73 2.17 ,-0.58 ,65,137,169,143,90
-1.49 0.69 0.30 -1.53 ,0.28 -0.24 ,63,154,165,31,76
-0.20 -0.17 0.08 0.07 -0.04 -0.27 0.05 0.35 -0.72 -0.48 -0.11 0.80 -0.15 -0.38 0.01 -0.59 0.33 -0.66 -0.39 -0.52 -1.17 -0.32 0.07 -0.20 -0.26 -0.07 -0.99 -0.24 -0.52 0.81 -0.62 -0.89 -0.39 -0.58 -0.32 -0.26 0.03 -0.39 -0.31 0.19 -0.72 -0.62 -0.95 -0.51 0.17 0.63 0.15 -2.02 -1.77 0.07 0.03 -0.46 0.19 -0.26 -0.98 -0.53 -0.44 1.60 -0.73 -0.23 0.39 0.36 0.18 0.28 -0.08 ,-0.31 0.36 -0.84 -0.48 -0.67 -0.91 0.48 -0.46 -0.76 0.38 0.23 -0.16 -0.38 0.23 0.33 -0.21 0.02 -0.15 -0.84 -0.34 0.67 -0.75 0.09 -0.11 -0.16 ,160,60,125,172,3
-1.31 1.94 0.94 -1.74 ,0.71 -0.05 ,6,180,168,1,75
0.65 -1.12 0.81 0.19 1.80 -2.07 4.04 ,-0.83 1.16 ,47,62,74,177,45
1.13 1.84 0.75 -1.84 ,0.53 0.25 ,88,53,35,60,74
