-0.99 2.42 0.11 -0.08 0.27 -1.53 0.26 0.02 ,-0.35 -0.29 -0.22 -0.51 0.45 -1.09 -0.40 ,179,14,120,55,12
-4.13 -5.29 ,-0.07 -0.14 ,96,39,156,14,78
-0.15 -3.63 2.53 3.78 7.17 ,-0.33 1.20 ,7,9,71,43,71
-1.17 -4.41 5.57 ,-0.16 ,21,72,94,123,88
2.08 -2.14 2.44 0.93 -5.11 -1.07 ,-0.09 0.13 ,60,28,20,17,47
-0.48 1.61 4.54 ,0.32 ,181,8,26,47,81
1.81 4.02 -2.13 6.01 ,-0.70 -0.30 ,39,41,162,167,77
0.28 -3.64 -2.10 -4.46 0.47 6.79 ,-0.09 0.23 ,137,164,157,9,49
-2.23 -4.83 -0.60 -5.23 ,0.08 -0.13 ,87,112,167,106,79
-2.95 4.70 -2.13 6.01 ,-0.06 -0.30 ,164,140,159,180,77
-2.95 -1.79 -5.14 2.60 -1.45 ,-0.97 -0.63 ,53,180,160,85,59
0.11 -1.72 -1.62 2.45 -1.16 -0.71 -0.65 -0.27 4.07 -1.95 0.29 ,-0.51 0.18 0.91 ,64,129,123,135,24
3.15 -5.61 ,-0.42 ,152,64,191,74,92
-0.43 -3.68 -3.66 -1.12 4.30 -1.18 ,-0.52 0.95 1.23 ,50,19,118,44,45
1.45 -5.52 -5.82 ,0.00 ,131,101,188,53,92
0.17 0.55 0.24 0.33 0.45 -0.30 -2.58 0.07 -0.46 -0.82 0.56 1.17 -4.14 -1.58 0.51 -0.35 -2.13 -0.16 0.19 -0.23 ,-0.39 0.20 1.12 -1.22 0.72 -0.28 -0.43 -0.54 0.15 ,110,182,41,153,6
-0.18 1.55 0.88 -1.87 3.35 0.55 -0.15 -0.30 -0.42 -4.50 0.48 ,-0.34 1.57 1.28 ,81,5,97,145,18
-0.24 1.05 -1.84 -0.79 -0.55 -0.05 -0.91 -0.87 2.49 -0.32 0.11 0.01 -0.66 0.55 0.60 2.48 -0.70 0.56 -0.88 0.14 0.30 -3.19 -0.46 ,-0.35 -0.19 1.12 -2.16 0.49 -0.73 -0.28 0.38 ,16,58,121,121,7
-0.92 -3.67 ,-1.19 ,112,80,170,92,77
0.07 -0.14 -0.05 -1.19 -0.02 0.47 -0.38 0.19 0.58 -0.56 0.21 -0.16 -1.80 -0.76 -0.18 0.20 -0.07 -0.53 -0.17 -0.39 -0.21 0.19 0.03 -0.70 -0.16 -1.17 -0.16 1.35 0.33 -1.53 0.02 -0.96 0.28 -0.68 -0.22 0.04 0.17 -0.98 -1.21 -0.18 -0.34 -0.51 -0.72 -0.27 -1.05 -3.08 0.59 -1.56 -0.45 0.04 0.59 -0.05 -0.04 0.29 -0.62 0.56 -1.70 0.10 -0.12 -0.36 0.20 0.43 -0.24 ,-0.08 -0.02 0.91 -0.28 0.52 -0.16 0.63 0.00 -0.21 0.02 -0.48 0.40 0.19 -0.75 0.03 -0.61 0.24 -0.05 ,54,1,154,83,3
0.40 0.08 1.65 1.96 3.38 0.41 0.25 -0.84 -2.44 1.23 0.29 ,-0.70 -0.86 0.65 0.08 ,63,54,88,142,24
1.54 2.78 2.96 -4.24 -1.24 ,-0.56 0.45 ,184,5,13,28,58
-0.23 0.29 -0.06 -0.06 -0.13 0.40 0.34 -0.86 -1.70 0.33 -0.50 -0.73 -0.06 ,0.09 -0.24 0.00 -0.08 -0.22 0.02 ,114,62,128,56,3
0.53 0.77 -2.15 1.34 0.58 1.81 0.60 0.64 -1.70 -5.31 0.88 -0.55 ,0.53 2.21 -1.28 0.25 ,175,150,97,170,23
-1.49 -0.29 -3.78 5.53 ,-0.23 -0.26 ,57,68,65,27,81
-0.70 0.04 1.41 0.64 -2.56 -0.43 -0.04 -1.12 -1.30 -0.16 -0.41 0.10 -0.41 -1.90 -1.55 -0.66 0.20 -0.40 ,-0.07 0.84 0.89 -1.53 0.94 0.39 -0.37 ,72,12,156,136,14
-2.60 5.41 ,-0.64 ,168,72,164,74,85
-0.95 -4.73 -5.70 ,-0.26 ,21,42,16,30,91
0.07 0.28 2.66 2.36 6.03 ,-1.60 -1.46 ,21,23,21,60,68
-0.15 3.18 0.57 ,0.35 -0.53 ,92,36,82,38,49
1.61 -0.39 1.20 1.89 -0.81 3.80 0.48 ,0.58 -1.41 ,158,115,181,158,38
-1.20 5.14 ,0.85 ,77,128,77,165,85
3.10 -5.55 ,-1.42 ,155,72,182,57,82
-0.15 1.94 0.80 1.42 1.19 2.53 1.59 -0.64 -1.64 -1.34 -0.70 ,-0.42 -0.60 -0.13 -0.77 ,176,16,91,100,27
0.32 1.29 2.06 2.72 0.84 -0.36 3.67 1.70 ,1.03 1.78 -0.60 ,162,76,124,142,36
-2.34 -4.61 -0.36 -5.83 ,0.14 -0.04 ,31,116,182,90,81
0.10 -1.47 -1.40 -1.34 -2.15 -1.53 0.40 -2.59 -2.23 -0.26 ,-0.10 -0.51 -0.11 -0.03 ,110,160,62,57,28
3.19 4.60 5.94 ,0.85 ,181,40,28,68,92
0.72 -1.26 -1.01 -0.09 -1.24 -0.61 -1.16 -0.27 -1.22 0.11 -0.75 -0.09 1.55 0.67 -0.26 -0.07 -0.73 -1.36 -0.13 -0.41 -0.50 -0.23 0.03 -0.14 0.95 0.00 0.50 -0.60 -0.83 -0.98 1.14 -0.80 1.77 0.13 -0.75 0.05 1.54 -0.14 -0.01 -0.49 -0.12 -0.31 ,-0.22 0.17 -0.34 -0.24 -0.88 0.97 -0.97 -0.24 -0.54 -0.40 -0.62 ,7,70,149,55,4
