-0.96 -2.35 1.57 -6.14 -1.10 ,-5.00 -2.79 ,192,155,68,11,62
0.15 -3.87 0.85 -1.33 -1.34 2.36 ,-6.43 -0.14 ,180,154,10,67,43
-0.28 -0.59 -0.36 0.24 0.32 -2.50 0.18 -0.22 -0.37 -0.61 -1.06 0.64 1.42 0.04 -0.18 0.41 0.99 0.27 -0.66 0.92 1.52 1.12 -0.99 0.47 0.42 1.13 1.05 -1.27 4.83 0.25 -0.29 -1.17 0.76 2.19 -0.15 -0.58 -0.21 -0.13 0.15 -0.20 -0.03 -1.07 -0.93 0.06 -0.43 -0.39 -3.16 4.19 -1.52 0.76 -0.73 -0.43 -0.17 -0.91 -0.03 -0.77 0.24 0.20 0.17 ,1.34 -0.11 0.37 0.37 -0.06 -0.74 1.28 -1.06 1.36 -2.75 -1.03 0.16 -0.22 -0.14 ,179,108,46,17,4
-0.33 -5.10 -8.36 -3.51 -3.68 ,5.36 -0.99 ,64,103,111,82,56
-0.42 -3.24 ,6.26 ,48,176,87,155,86
-1.84 -1.77 6.24 1.34 ,-1.31 6.24 ,160,174,190,85,74
-3.72 0.68 ,-1.66 4.42 ,86,187,30,177,48
1.56 -2.78 -0.19 -3.96 -1.81 3.57 -2.81 ,-3.23 2.43 ,88,118,188,55,46
0.12 0.63 -0.74 -0.74 0.78 1.81 0.17 -0.74 ,-4.56 -2.68 ,176,118,182,110,9
1.97 -7.79 1.02 ,7.11 ,55,43,9,43,95
-0.43 3.18 8.78 0.91 ,5.99 ,68,96,31,92,81
-0.17 1.39 1.83 5.75 -1.49 3.18 1.13 ,-0.54 5.22 ,104,57,152,182,41
-1.45 4.48 -0.35 0.53 1.46 0.50 -0.73 -0.49 ,0.92 1.98 ,166,41,26,78,28
-0.24 4.17 5.86 -2.36 -1.00 ,-3.04 -5.83 ,158,138,113,105,62
-0.15 -4.99 1.22 ,-1.78 5.99 ,145,19,188,39,89
-0.62 -4.04 -8.15 -1.20 0.73 ,8.23 -0.41 ,15,4,53,36,53
1.27 2.85 -0.89 -7.83 2.46 -1.56 ,-6.96 0.62 ,114,159,50,87,51
-0.15 0.00 -0.35 -1.30 -0.96 0.30 -0.37 -0.77 0.52 1.39 -1.63 0.63 -2.63 0.25 0.82 -3.37 4.90 -1.78 1.07 -0.40 ,1.34 0.42 -0.38 3.10 -2.08 -0.03 -0.04 ,7,168,76,58,12
4.06 7.30 -0.80 ,6.11 ,109,49,12,183,93
0.12 1.34 -0.91 -0.02 -0.94 0.78 0.60 -1.86 -0.18 -0.60 -0.12 0.27 -1.07 -0.10 -2.62 1.81 0.45 2.82 0.20 -4.58 -0.83 0.94 -2.24 -0.34 0.26 -0.47 0.64 -1.05 -0.25 -1.28 -1.87 -0.16 -5.23 1.00 0.77 0.33 -0.02 -0.18 -0.71 ,1.34 -0.04 -0.84 0.16 -3.29 -1.95 1.00 -1.57 -0.80 0.05 -0.16 0.11 0.05 ,52,149,138,81,7
0.10 -7.02 1.69 ,-1.86 -0.22 ,132,47,168,67,59
-2.18 -6.42 0.13 ,-1.62 6.10 ,56,162,113,139,78
1.34 4.76 -1.24 ,-6.08 ,36,8,86,173,86
1.59 -2.50 -7.89 0.91 ,-6.56 ,46,80,153,100,85
-1.86 0.95 1.84 1.53 5.33 1.69 -0.95 -2.61 3.83 ,1.48 1.39 -2.39 -0.84 -1.60 ,65,98,83,181,22
2.23 -2.48 0.12 -5.27 -2.18 ,1.88 -4.71 ,24,116,161,135,53
0.66 0.82 3.46 -2.83 4.14 -3.47 1.33 3.18 2.09 -0.61 ,1.32 3.35 0.06 -1.32 ,22,36,38,16,30
0.28 -3.22 -3.10 4.78 2.96 3.23 ,6.01 -2.36 ,183,188,189,188,49
-0.62 -2.26 -6.64 0.78 ,1.77 6.19 ,87,89,189,5,83
1.99 -5.27 4.75 ,5.33 ,61,16,54,18,77
-1.36 -0.60 -8.48 -3.12 -3.13 ,-0.66 -5.42 ,57,154,109,61,58
1.54 -1.35 -0.05 -2.37 -3.89 0.06 -2.99 -2.88 ,0.76 -5.97 -1.36 ,147,126,120,69,34
1.24 -3.99 -7.90 0.23 ,1.36 -6.05 ,30,128,152,12,81
-0.43 -1.95 7.15 -1.73 ,1.66 -5.88 ,178,188,75,9,85
-3.08 2.02 -6.95 -0.30 ,-1.06 6.99 ,13,147,159,14,72
1.33 -2.75 5.70 -2.01 ,-1.89 6.99 ,124,86,61,87,71
-0.40 -2.56 -7.50 1.13 ,1.25 -6.25 ,50,114,124,48,87
-0.96 -0.17 2.44 0.36 -0.33 1.62 -1.24 3.60 3.72 -0.75 ,2.51 3.00 -1.18 ,141,46,45,185,28
0.30 0.67 3.81 -1.05 -0.54 -5.32 1.52 -0.39 2.66 -2.81 0.45 ,-1.55 -3.85 0.84 0.99 ,31,28,9,71,26
-0.15 -1.37 1.44 -0.18 ,2.68 3.93 1.38 ,144,24,186,20,33
-0.57 0.55 -1.14 3.53 -5.44 0.06 0.45 -1.53 ,1.89 2.19 -1.59 ,13,45,163,179,33
0.09 -2.59 -8.67 0.19 ,6.03 ,48,43,128,95,94
-0.44 0.94 0.05 -1.18 0.05 -1.05 1.05 -0.60 -0.28 -2.76 2.40 2.22 -0.09 2.48 -0.93 0.27 -0.47 -0.04 0.14 -0.79 -3.05 -0.37 4.07 -0.76 ,1.32 -0.14 -0.58 1.74 1.81 -1.86 1.01 -0.22 ,2,108,177,7,8
0.61 -3.61 -6.74 -3.26 -2.25 ,1.40 -5.04 ,61,109,168,66,64
2.24 -0.50 0.69 1.44 ,-3.20 3.35 ,105,183,40,183,30
-1.83 0.13 -2.61 -0.46 ,1.11 -7.06 ,30,94,117,95,69
1.96 5.19 ,5.90 ,73,181,49,173,83
1.27 2.74 -0.52 -8.77 4.09 2.27 ,-7.45 0.90 ,107,10,86,102,55
2.63 1.94 0.10 -0.35 -2.58 -3.79 -0.33 -0.47 2.58 -0.27 ,1.32 3.18 0.55 1.07 ,150,81,188,149,22
-0.78 -1.10 5.72 -1.21 ,-1.66 -6.52 ,130,117,107,136,85
0.09 -1.01 0.15 0.39 -0.33 0.45 0.28 -1.29 0.27 -0.56 0.36 0.26 0.35 0.31 -0.90 -0.73 -1.63 -0.06 -0.70 0.52 -0.92 -0.06 -2.55 -0.52 0.85 -3.97 -1.48 -0.81 1.83 -0.38 -0.58 -0.21 -0.13 0.18 -0.27 0.90 0.63 -0.36 0.13 0.09 -0.03 1.02 -1.24 1.21 -4.49 1.22 -1.06 0.31 0.07 0.25 0.17 ,-1.23 -0.04 -0.12 0.45 -0.92 0.02 -0.06 -0.32 -0.15 0.38 -0.46 -0.08 -0.16 0.08 ,137,47,22,73,4
0.10 -2.78 -0.99 0.81 -5.46 -1.64 -0.85 1.65 -0.13 ,1.88 -4.33 ,43,112,179,35,31
0.93 0.00 5.29 1.07 ,-2.09 5.53 ,88,28,106,95,76
1.66 -2.30 -0.76 -1.48 1.53 -1.54 0.69 1.34 2.29 -1.62 0.81 0.55 -0.72 -0.17 -0.67 -0.68 -2.07 0.05 3.20 -0.79 -0.96 ,1.36 0.19 -1.48 0.30 -0.66 -0.08 -0.62 -0.15 ,58,130,99,7,10
-1.11 -1.00 1.82 -0.12 2.13 -0.45 -0.27 -0.17 1.06 -6.19 -1.43 ,1.66 -6.85 -1.04 1.16 -0.44 ,79,34,54,5,14
