-0.73 3.73 -3.71 -3.02 ,-0.14 7.39 ,138,22,140,142,75
-2.18 0.74 1.09 -3.85 1.64 ,-2.42 -5.72 ,122,54,175,170,56
-0.82 0.52 1.38 -2.71 ,-0.16 -6.64 ,66,102,149,103,73
-0.76 4.58 -2.17 -0.84 2.75 2.27 -3.15 -0.11 -0.76 ,0.96 4.22 1.52 ,149,51,104,13,21
-0.37 0.58 -3.52 4.05 2.70 -2.24 0.80 -2.15 0.74 ,0.44 6.62 -1.40 ,183,120,169,173,33
-0.20 -0.28 -1.97 2.06 2.25 -4.24 -3.04 1.42 ,-0.36 -5.46 1.41 ,3,14,13,157,35
3.41 3.56 1.82 -2.06 -1.94 ,-0.37 -7.40 ,88,24,33,23,56
0.20 -0.80 0.98 -0.39 -2.06 0.26 4.18 -1.28 -0.82 -0.88 -1.22 -0.44 1.53 -2.24 -1.12 -1.73 2.06 -0.35 -0.29 1.63 0.98 -0.77 2.41 0.64 1.34 -1.14 -0.29 0.56 -1.15 -0.33 ,-2.75 2.40 2.22 -0.09 2.48 4.04 -0.62 0.38 -0.47 ,6,104,113,55,8
1.06 0.17 2.05 ,-8.17 ,107,149,34,15,91
-3.19 -1.04 -1.39 -2.40 1.64 ,-0.21 -5.64 ,53,190,165,29,56
-0.39 0.29 -5.44 3.24 -4.13 -1.27 ,-0.51 -8.15 ,27,171,83,5,50
-0.47 -0.67 1.80 -1.72 -1.79 ,-0.10 6.33 ,127,145,55,159,60
-0.41 -0.09 3.45 1.50 -0.17 -2.17 -1.60 -0.76 -2.01 0.42 2.46 -0.60 0.24 -0.58 ,-0.30 -5.16 -2.18 0.55 ,31,119,10,47,16
1.27 -3.84 2.36 ,-0.82 -8.60 ,64,108,180,103,93
-0.20 -1.95 3.20 ,-2.20 5.63 ,174,103,189,109,45
-0.41 4.43 -2.75 -3.13 ,-0.09 6.84 ,27,14,12,192,71
0.36 3.49 -3.73 -0.67 -1.84 0.02 -2.76 0.41 ,1.87 -5.78 -2.50 ,76,155,24,82,31
-3.18 -4.22 2.93 3.57 0.93 ,-0.37 -7.69 ,85,174,165,169,61
-4.13 -4.93 2.43 -1.96 ,0.41 -9.02 ,62,56,140,181,79
-0.23 5.46 -1.16 -1.34 ,1.89 8.64 ,153,83,192,153,84
-0.36 -1.18 0.07 0.86 1.10 -2.42 -0.56 -3.44 0.04 1.13 1.22 -0.88 3.02 -0.68 -0.73 ,-0.10 2.70 1.62 -3.67 0.14 ,16,157,105,25,18
0.31 -0.66 -2.59 1.35 -1.13 1.99 -1.90 2.45 -0.14 -0.69 -0.92 -0.30 0.97 -2.73 0.53 -1.29 0.29 1.03 0.03 ,-0.02 -0.62 1.11 2.46 -0.91 -0.10 ,57,41,126,189,13
-0.15 -0.63 1.17 2.29 -1.09 -5.18 0.39 -0.66 -1.31 -1.71 2.42 0.39 0.32 0.69 -0.19 0.38 -1.37 0.80 -1.58 -1.33 -1.64 -1.14 -0.29 0.56 0.44 -0.18 ,-0.82 0.78 0.73 -1.49 -0.22 1.22 -2.53 -0.19 -0.43 ,123,183,40,24,8
0.08 1.32 1.62 -0.83 -2.19 -0.70 ,-6.02 ,134,41,171,17,29
0.77 1.09 -1.25 2.19 0.32 -3.10 1.24 -2.08 0.08 0.68 -2.38 0.38 ,2.37 3.08 1.90 -3.65 1.53 -0.46 ,130,102,53,72,17
-0.07 0.47 1.77 -4.15 -3.98 2.19 ,5.02 3.74 ,14,40,78,171,45
1.68 -1.81 -2.67 ,8.02 ,28,117,75,152,78
0.63 -2.75 -1.61 ,7.73 ,170,102,124,78,86
-4.14 -1.23 3.64 ,-2.72 ,19,83,14,86,41
-0.43 0.87 3.54 -2.42 ,0.21 -8.19 ,93,185,22,94,63
-0.20 -0.71 -1.98 -3.04 1.50 1.88 -0.85 -0.52 1.50 -0.49 -0.97 -2.62 -0.39 0.07 2.43 0.50 -1.36 -1.91 0.32 -3.84 1.16 0.27 -1.12 -0.32 ,-2.04 1.88 -0.69 2.31 3.12 0.11 -2.68 0.25 -0.04 ,19,73,32,35,10
-0.23 3.22 1.04 3.40 -1.39 ,0.16 4.99 ,181,41,129,145,58
1.12 1.64 -3.33 ,-2.76 ,103,168,31,183,62
-0.39 -1.08 -4.69 1.78 0.85 -1.99 -0.77 3.14 -2.81 0.86 1.72 -0.12 -3.53 0.96 0.74 ,-2.19 0.17 5.74 -1.78 -0.07 ,105,142,118,103,19
0.09 -0.22 0.69 -0.52 -1.91 1.84 ,-0.44 4.96 ,142,157,30,5,54
3.98 -6.15 1.29 1.29 ,-8.28 ,107,153,183,149,76
2.87 1.95 5.50 -4.18 4.15 1.70 ,2.53 4.78 ,51,53,36,167,48
-0.99 0.58 -3.31 2.06 -1.88 -0.16 -2.43 0.74 ,4.55 5.21 ,176,18,89,48,33
-0.56 2.94 -0.50 -1.07 2.34 -4.57 -2.55 ,-3.34 -6.04 ,48,180,163,143,43
0.96 0.72 1.34 ,-1.28 ,143,32,149,105,56
-3.18 -5.98 2.34 -2.72 ,-1.19 -8.26 ,24,135,38,55,76
-1.01 0.08 -3.33 ,8.58 ,68,137,100,131,79
2.87 -3.43 3.60 ,-5.65 ,78,191,85,134,72
-0.20 -0.48 0.91 0.38 -0.29 -1.75 1.16 -0.12 -6.16 0.14 -1.51 -0.85 -0.02 0.14 0.16 1.58 -0.40 0.73 -2.00 -1.20 -0.27 0.10 0.61 -0.06 -0.34 0.79 1.54 -0.36 -0.79 0.09 -0.77 -0.37 0.99 -0.68 0.56 -2.62 -0.69 -0.05 -0.02 -0.10 -0.44 -0.55 -0.22 -0.05 ,-0.82 -1.97 -0.16 -0.46 -0.43 2.34 -0.08 4.56 0.60 0.18 -0.54 1.78 -0.03 -0.74 0.06 ,12,35,21,12,6
3.43 4.78 2.51 -3.22 ,-0.18 8.39 ,192,18,57,93,73
-2.97 -3.13 -3.30 1.89 ,-7.29 ,10,172,27,60,62
0.69 -0.86 -4.71 -2.94 0.96 ,-0.13 -7.72 ,172,160,54,16,66
-0.61 -1.44 -1.12 1.96 ,-8.02 ,42,69,131,136,88
0.36 1.53 1.68 5.32 -0.44 -1.51 -0.03 -1.63 1.21 -0.75 0.91 0.91 -1.59 -0.24 0.04 -1.09 -0.52 0.12 -0.45 0.09 0.47 0.99 -0.68 -0.86 2.32 -0.69 -0.05 -0.02 -0.20 -0.16 -0.22 ,0.52 1.67 1.17 -0.38 -0.12 0.18 -1.39 4.55 0.84 -0.95 0.69 -0.24 ,184,158,56,183,6
-4.13 3.25 1.27 ,-1.28 ,144,68,149,75,60
5.75 -0.21 2.10 -0.43 2.27 -2.97 -1.80 -0.29 -1.75 2.15 0.35 1.14 -0.25 ,-3.78 4.37 3.19 -0.43 ,186,126,8,154,15
-4.13 -2.12 3.00 -4.10 ,0.10 -7.31 ,47,28,138,17,70
-0.61 -0.71 5.56 -1.89 -3.72 ,-0.40 8.19 ,142,49,64,161,69
0.06 2.94 2.45 2.33 2.35 -0.56 -1.99 -1.28 -2.34 0.40 ,0.49 -3.66 2.35 2.77 ,148,70,33,173,29
0.73 -1.84 -3.29 -0.53 -0.71 0.83 0.02 -0.96 -1.25 -0.82 -0.16 0.33 -0.13 -0.04 ,1.51 -1.06 -1.50 -3.12 1.79 ,75,139,33,142,7
4.09 -3.45 -3.02 ,5.35 ,147,51,123,95,75
0.07 4.17 2.10 2.99 -1.23 ,0.07 7.39 ,173,124,43,184,61
-0.20 3.19 -3.56 -0.58 0.99 -2.97 -2.06 1.61 0.21 -0.78 -1.36 ,1.89 -3.80 2.25 2.10 ,82,47,185,173,27
