5.15 3.12 0.17 7.89 0.98 ,0.43 4.76 ,123,181,18,9,55
0.23 -2.73 -1.38 -4.10 2.05 -0.06 9.51 0.94 -0.66 ,2.11 4.72 0.71 ,30,49,131,30,33
4.52 2.17 -6.33 ,-7.57 ,135,107,8,68,93
-0.17 -0.28 0.24 3.15 1.04 0.25 -1.28 1.66 3.42 -0.93 -2.99 -0.60 -0.03 1.50 -7.87 -2.00 -1.38 0.45 1.42 ,-0.79 -2.87 -2.95 -1.85 -0.54 -0.63 ,17,13,49,112,15
-1.00 3.27 -0.03 -7.28 ,-0.11 -7.96 ,57,192,104,102,91
0.81 -5.44 1.73 -2.32 ,-3.17 4.33 ,168,8,95,39,46
-0.06 -4.38 3.64 -2.73 -0.62 7.14 -0.52 ,4.44 1.58 ,178,102,91,56,39
-0.53 -0.57 -0.75 -0.92 0.77 1.15 1.19 -0.66 -0.49 0.46 -0.35 -0.73 -3.14 -2.15 -1.23 -0.36 -0.09 -0.11 -0.21 -0.49 1.42 -1.85 6.46 -2.03 0.17 0.53 -1.21 ,2.12 -0.62 -0.85 1.84 0.31 -0.29 -0.40 -0.09 0.23 -0.17 ,70,41,175,60,6
-0.22 -4.09 -1.00 2.86 ,4.44 -0.22 ,29,137,48,167,26
0.05 -7.12 0.44 ,-1.51 ,160,9,156,45,40
-1.33 1.41 ,3.56 -5.13 ,179,45,180,44,59
-0.93 -3.48 0.59 -5.57 ,-2.47 -6.95 ,160,1,52,75,82
-0.22 1.96 -3.92 5.27 ,-2.14 6.99 ,149,55,102,132,82
0.19 4.37 2.36 -2.65 6.75 ,-2.41 -2.24 ,101,11,106,76,43
0.73 1.16 -7.17 ,-8.04 ,188,80,11,103,91
0.99 -1.28 -0.77 0.42 -0.38 -0.56 0.28 -0.46 -0.45 0.38 0.05 0.05 -0.24 -0.53 0.82 -1.02 0.32 -0.23 -0.43 -0.53 0.31 0.62 -0.75 1.39 -0.19 -1.77 -1.23 -0.04 0.38 -0.38 0.80 -1.73 -1.12 -0.10 -0.69 -0.65 0.26 -0.05 0.08 -0.60 -0.26 -0.04 -0.41 0.15 -0.13 -0.25 0.17 -0.88 -1.06 -0.69 0.08 0.32 -0.63 -1.48 -6.29 0.14 2.50 -2.84 -0.38 -0.43 -0.20 -1.04 ,0.25 -1.12 -0.25 -1.51 0.80 0.25 0.23 0.60 -0.31 0.71 0.04 0.08 -0.10 -0.59 -0.25 -0.12 -0.13 -0.24 ,183,126,49,180,3
-0.52 -2.78 0.17 -6.98 ,-1.52 -7.74 ,107,27,71,62,79
4.89 -5.89 -5.07 -0.28 ,0.86 7.16 ,145,106,160,174,72
-0.22 2.30 1.88 0.06 -3.81 -1.24 2.13 -1.12 -6.26 -0.33 0.91 ,-0.11 -3.64 -4.32 -0.23 ,102,187,13,18,24
-1.44 -3.52 1.06 -7.45 ,-8.59 ,63,56,15,112,93
-0.68 -5.97 -0.49 -5.26 0.12 -0.54 ,4.30 -2.37 ,33,158,134,163,36
-2.93 0.16 4.12 ,-1.79 5.88 ,75,104,43,129,78
0.81 1.95 0.66 -4.18 ,3.00 -5.77 ,101,129,118,167,62
-5.51 2.88 ,0.03 3.84 ,48,115,56,115,48
0.99 2.20 0.65 -3.62 2.55 4.17 -0.07 ,0.03 2.94 4.67 ,15,173,143,163,36
