0.44 -1.35 3.32 7.66 ,-0.28 -3.18 ,2,102,97,47,91
-0.07 1.14 -0.17 -0.38 1.85 1.72 -1.67 -3.61 -2.27 1.96 1.52 -0.58 1.56 -4.20 -3.46 -0.73 -0.28 ,-0.12 3.28 1.49 -0.34 -0.56 ,125,5,39,130,17
-2.12 0.13 -0.50 7.68 ,-1.40 4.08 ,37,106,45,29,78
-0.74 2.19 -1.41 2.77 -1.42 3.88 4.02 ,2.86 -1.71 ,75,109,91,6,41
-0.60 -1.29 3.38 -5.02 -0.82 -0.48 7.37 0.94 ,-2.87 -5.73 -0.54 ,189,115,124,145,38
-0.07 -1.99 -1.41 -1.30 -3.51 4.77 -5.88 -4.30 -0.32 0.94 -0.29 -1.00 -2.62 -3.09 -1.91 -0.62 -0.11 ,-3.54 -4.21 -0.52 -2.10 -0.61 -0.13 ,95,43,11,16,15
-2.60 -5.07 2.79 -1.24 -4.29 -3.54 4.16 -0.55 ,-0.77 -0.76 2.06 -0.22 ,62,71,33,160,27
-0.87 0.26 -7.29 ,-0.02 3.12 ,29,175,43,75,93
-0.02 1.98 -6.44 ,0.25 2.47 ,138,104,138,96,84
2.06 0.06 -4.03 -8.48 ,-0.51 -2.99 ,159,11,145,145,89
-2.30 4.81 2.84 -8.98 ,1.20 4.34 ,114,102,144,50,81
-2.08 1.80 0.65 -4.61 -4.77 -0.91 1.55 3.38 -0.38 ,-0.78 -2.60 -0.41 ,169,108,146,192,30
0.68 0.65 -0.65 -4.41 1.59 -2.37 -5.49 0.45 ,1.08 4.40 -1.47 ,130,43,8,19,35
-0.25 1.18 0.29 -7.43 ,0.09 3.42 ,60,83,155,12,75
3.22 -0.36 3.73 8.18 ,-0.51 2.69 ,29,167,73,82,89
-0.52 -3.91 -3.22 -9.08 ,-0.69 -3.13 ,178,10,73,100,91
-0.62 -0.28 0.31 -3.22 5.61 -1.56 1.05 -0.84 -0.44 -0.15 5.28 -2.01 -0.54 ,1.56 0.37 1.52 -0.68 ,163,171,150,60,22
1.31 0.90 2.58 -1.63 -0.09 0.72 -1.18 -3.56 4.09 ,3.73 -3.02 -0.13 ,172,85,36,68,25
0.72 3.22 3.87 1.45 4.65 ,0.89 -1.86 ,14,74,125,157,60
1.82 1.25 -2.89 7.79 ,-0.18 2.49 ,117,66,152,145,88
-0.96 3.40 -5.58 -1.77 4.94 ,0.90 -3.05 ,131,32,65,37,59
-2.60 0.31 3.13 7.89 ,2.82 ,50,50,184,134,90
0.66 3.63 5.00 0.50 -3.98 -4.25 ,-0.71 2.17 ,151,139,40,81,51
0.44 -3.14 5.40 -0.52 -4.62 -0.21 -2.87 4.72 0.73 ,-2.11 -2.64 0.10 ,167,42,47,169,34
-1.63 0.89 -2.64 -1.32 1.15 -0.19 -0.75 -3.09 -2.69 1.90 1.68 0.02 0.68 -4.87 -3.38 -1.99 -0.56 ,-0.28 -2.86 0.40 2.46 -1.06 0.27 ,114,1,77,109,16
-0.26 1.73 -0.82 -8.19 ,-1.93 5.93 ,1,8,48,53,72
-0.32 4.08 8.88 ,-0.02 -3.42 ,149,127,189,5,93
0.00 7.62 ,0.47 -3.79 ,172,63,128,2,77
-0.15 0.55 -0.96 -0.67 0.83 -0.94 -2.06 -2.96 3.43 -3.54 -0.15 1.14 0.36 -0.07 -0.79 1.43 -2.48 -2.77 -1.81 0.46 -0.32 ,0.23 -3.11 -3.75 0.73 1.43 -0.12 -0.03 ,111,71,71,98,14
-0.18 -2.69 -5.16 3.87 ,0.73 -2.69 ,146,25,176,147,48
-2.12 1.58 -3.51 8.41 ,-1.40 -4.62 ,66,110,81,166,80
-1.00 0.25 -4.45 -1.63 -2.21 -4.22 1.78 ,-0.18 1.11 1.51 ,25,54,160,144,45
1.08 2.74 0.96 0.10 1.89 -1.08 0.07 -0.41 -2.98 0.08 2.97 -2.12 1.69 -0.14 0.02 1.05 -0.52 0.44 -1.14 0.01 -0.35 1.33 -1.34 3.11 -0.26 0.77 2.51 0.53 -0.35 0.49 -0.27 ,0.21 -1.80 -1.76 -0.70 0.12 1.88 0.17 0.76 ,15,97,138,32,9
0.70 1.33 -2.42 8.51 ,-0.77 -4.95 ,65,127,99,146,73
3.33 -2.95 0.70 3.24 -3.89 3.30 -1.25 -0.14 1.77 -0.74 -3.00 -2.61 -1.90 -0.33 ,-0.45 -4.18 -0.57 -2.75 -0.25 ,186,48,11,180,20
-1.54 0.60 0.20 7.68 ,-0.03 -4.73 ,108,69,94,82,78
1.82 1.27 -5.73 6.99 ,-0.48 -2.35 ,41,56,16,169,64
-0.55 4.52 -6.67 ,-0.27 2.48 ,46,14,182,90,83
0.32 -0.91 3.36 -4.24 3.62 5.16 -0.06 ,0.85 -2.30 0.27 ,11,76,75,189,31
0.02 -1.89 1.47 8.45 ,-1.40 -5.40 ,137,110,100,192,74
