3.87 0.67 -4.52 -0.65 1.64 ,-3.98 -0.33 ,167,88,7,165,62
-2.99 -1.49 -1.03 -0.95 -4.11 -0.41 -0.12 -1.79 1.20 -1.36 ,0.29 4.64 -0.41 -1.36 ,113,111,115,93,26
4.08 1.25 4.64 -2.91 ,-0.59 -4.17 ,101,53,71,60,76
4.41 0.44 -4.86 2.61 ,3.51 ,154,13,107,93,82
-0.15 -0.43 -1.19 0.49 -1.31 0.60 -4.71 0.29 0.18 -1.08 -1.01 0.14 -0.06 0.26 -0.17 0.30 0.78 -0.07 -0.13 -0.16 1.53 -1.54 -1.10 -0.79 1.68 0.42 -0.39 -0.30 -0.64 -0.39 -0.44 0.57 -0.41 0.27 -1.77 -2.07 -1.16 -0.70 -0.04 0.35 -0.95 -0.20 -0.28 -0.67 -0.09 ,0.27 0.04 -0.21 0.51 -0.54 0.10 -3.10 -1.44 -0.30 -0.49 -0.01 -0.53 -0.54 0.43 0.14 0.18 ,92,188,147,94,5
-3.15 -3.59 0.78 ,3.76 ,167,146,63,156,92
-2.10 -2.77 -3.74 1.72 -1.45 -1.15 ,4.14 0.28 ,133,174,152,31,44
-3.12 -2.13 -2.88 2.61 ,0.02 3.60 ,133,151,109,51,68
-0.11 -3.93 -4.77 2.31 ,4.28 ,150,103,10,19,84
-4.44 -4.34 -1.24 ,4.06 ,32,19,53,15,92
1.49 4.46 0.66 -3.73 1.39 -1.45 2.57 1.44 -1.74 -0.30 -1.32 1.96 1.18 -0.57 0.22 ,-0.64 -5.13 -1.62 0.00 -1.57 ,170,99,72,152,19
-0.50 4.32 -1.08 -6.00 1.26 -2.42 ,4.25 -0.25 ,174,167,29,13,53
-0.09 0.78 0.17 0.60 0.61 -0.43 1.16 -0.15 -0.82 2.02 -0.38 -0.30 -0.69 0.01 0.40 0.18 0.63 -0.65 -0.67 -0.19 -0.26 -0.43 -1.30 -0.52 0.10 0.21 -0.07 0.07 0.31 -0.11 -0.24 -0.21 0.08 0.52 0.07 0.72 1.75 -0.33 0.19 -0.14 -0.13 0.04 -0.20 -0.02 -0.32 -0.39 -0.24 -0.45 -0.37 -0.07 -0.85 0.56 0.48 -1.42 -0.88 0.04 -1.03 0.08 -1.00 3.45 0.07 -1.22 -0.40 -0.57 -0.25 -0.41 0.19 -0.08 0.11 -0.47 -0.08 ,-0.57 0.49 -0.12 -0.19 -0.02 0.03 -1.29 -0.89 -0.77 -0.91 -2.28 -1.05 -0.64 0.42 0.05 -0.93 0.36 -0.70 -0.29 -0.22 -0.51 -0.58 -0.44 -0.48 -0.10 -0.42 ,182,35,60,131,3
-0.13 -3.81 -1.69 0.34 -2.67 2.26 1.02 -4.13 -0.28 ,3.26 -0.28 0.72 ,67,177,10,68,31
-0.09 -3.17 -0.49 1.55 1.78 -0.29 0.75 -1.47 ,0.29 3.74 -1.12 ,3,58,158,5,34
4.46 0.15 -4.31 2.95 ,5.14 ,182,77,180,165,75
-0.09 0.25 -0.54 0.57 0.24 -2.22 0.08 -1.06 -1.00 0.71 0.46 -0.28 1.02 -0.17 -0.09 -0.43 -0.16 -0.73 -0.86 -1.10 2.26 -0.36 0.91 0.42 0.43 -0.95 0.55 -0.51 -0.32 0.12 0.12 0.26 -0.63 -0.50 -1.20 0.17 -0.37 -0.74 1.01 -1.16 1.16 0.30 -0.61 -0.32 -0.09 ,0.04 -0.21 -0.48 -0.43 0.91 3.16 0.40 -0.65 -0.27 -0.61 -0.08 -0.52 -0.48 -0.48 ,36,109,105,96,5
1.22 2.52 -0.24 -1.08 1.33 -1.87 -2.91 0.40 -0.21 1.00 -0.42 -2.21 ,0.14 5.00 0.08 ,63,10,145,181,18
-3.18 -0.89 4.04 -3.95 ,0.33 4.61 ,34,172,158,10,73
-0.15 0.27 3.77 0.76 -2.09 1.11 -0.43 2.44 1.64 1.00 -1.31 0.74 -1.76 0.15 0.59 0.60 0.42 ,-0.63 0.21 -5.79 -0.76 0.02 -1.54 ,155,59,84,143,17
1.13 -3.23 -2.58 1.21 2.90 -2.08 -0.62 0.79 1.63 -2.07 -0.81 ,-0.51 -4.80 0.42 -0.46 ,151,138,43,74,23
-4.94 -3.65 2.13 -2.93 ,0.29 -3.60 ,12,172,148,115,77
5.79 -3.87 -2.58 1.57 ,-0.62 -3.00 ,169,3,84,114,76
-3.74 3.36 0.13 ,-4.99 ,154,107,184,69,80
3.99 0.63 2.49 -1.25 2.21 ,-5.06 -0.63 ,166,107,37,139,54
-0.87 -0.62 2.07 -2.08 0.40 -5.03 2.07 0.31 -1.80 0.10 -2.80 -1.29 ,-0.32 4.23 0.19 0.84 ,34,28,178,18,21
-3.55 1.20 -1.43 -2.38 2.82 0.86 0.54 1.08 ,0.92 4.99 -0.12 ,52,155,98,70,33
1.54 -2.44 -2.01 -3.46 0.10 -2.43 -0.14 ,-0.43 4.12 -1.21 ,136,145,120,49,42
-5.22 2.68 -2.82 -2.52 1.09 -0.16 ,3.63 -0.82 ,78,66,107,20,43
1.89 -1.99 -1.42 2.08 1.37 0.49 0.45 2.83 ,5.49 0.13 0.27 ,183,100,186,21,17
-0.50 -4.76 -6.06 1.59 ,-0.60 3.33 ,135,152,75,173,87
1.80 -2.79 -0.89 3.35 0.04 -2.77 -0.14 ,0.30 3.55 0.52 ,45,67,65,57,43
-5.28 2.45 -0.32 2.83 1.74 -3.08 -0.51 ,-0.43 3.41 -0.06 ,69,164,49,55,41
-1.71 2.34 1.43 3.53 0.52 -2.48 -0.14 ,1.55 0.52 ,126,163,6,92,43
0.20 -1.83 0.89 2.05 -0.66 -1.04 0.01 0.25 -1.71 0.12 -0.86 -0.57 -0.84 0.27 -1.79 0.89 -2.62 0.30 0.65 -0.31 -0.74 0.10 -1.63 1.01 1.88 0.59 2.94 0.74 -0.15 -0.46 0.19 -0.23 ,-0.63 0.14 -0.12 3.56 -1.52 -0.08 -0.37 -0.09 -0.96 -0.69 ,185,163,129,133,8
0.66 3.80 -1.54 0.77 2.26 2.73 0.21 -0.70 0.10 1.22 ,-0.51 -2.28 0.29 0.82 ,162,166,19,143,27
