-1.20 -2.18 -3.03 0.90 -1.07 0.81 -0.19 -0.75 -1.26 -2.19 -0.80 -0.05 -0.31 -0.05 1.12 0.08 -0.70 1.11 0.37 ,,28,93,189,99,8
0.46 -1.83 -3.29 -2.54 ,,47,41,155,148,83
0.12 -4.88 ,,43,43,127,54,68
0.61 -4.66 6.31 -5.55 ,,166,167,22,39,74
-0.80 0.79 -3.57 3.51 ,,66,190,102,69,68
0.46 0.81 4.06 -6.42 -2.30 -5.04 ,,124,125,172,118,50
-1.97 -6.41 ,,132,61,117,15,87
1.07 -0.99 0.21 ,,179,16,108,51,35
-1.22 -4.42 -0.48 ,,38,179,94,147,59
1.41 -0.16 3.29 0.56 -1.58 1.59 ,,111,179,91,122,24
1.98 3.40 -3.08 ,,3,6,13,116,90
0.95 -2.26 -0.67 ,,138,39,143,75,15
-1.25 0.14 -1.62 -1.67 -1.81 -4.78 -0.18 -1.93 0.68 3.23 1.44 ,,26,122,97,10,25
0.92 -3.45 3.09 -3.30 ,,122,106,55,166,88
0.81 2.47 ,,83,177,50,148,75
0.02 -6.43 ,,57,118,21,98,29
0.74 0.34 ,,84,160,49,145,21
-1.59 0.88 -0.96 -0.05 2.16 -0.35 0.31 1.42 3.84 0.05 -0.98 1.79 2.56 -0.87 -2.46 -0.10 -1.82 ,,175,19,28,146,16
0.45 -1.22 -3.14 0.22 2.00 1.18 -0.77 -2.70 ,,141,44,140,164,34
0.51 -0.69 -3.54 4.38 ,,78,125,174,84,67
2.36 1.62 4.83 -6.04 ,,74,116,20,74,59
-1.59 -1.04 1.26 2.78 0.36 0.51 2.58 -0.33 2.90 0.37 -3.69 -1.64 ,,151,12,100,99,22
-1.22 0.22 2.63 2.91 1.19 1.72 -4.97 ,,171,50,28,148,42
-0.23 1.56 2.48 1.67 -4.51 -0.48 -3.31 3.57 1.47 ,,74,172,181,63,30
-1.76 -4.07 -0.77 1.92 -1.68 5.24 ,,13,49,140,157,45
-2.28 -3.32 2.50 ,,51,186,143,74,91
1.96 2.75 -2.57 ,,77,21,22,182,95
0.49 -1.00 -0.98 -0.24 -0.28 -0.04 -1.08 -0.63 1.41 -1.51 0.76 -0.38 -0.10 -0.42 -0.83 -0.83 -0.46 0.04 -0.97 1.11 -1.47 0.01 1.75 0.39 -0.42 -0.22 -0.37 -0.31 -0.55 -0.35 -0.83 0.58 -0.01 0.15 -0.15 ,,72,164,58,37,4
-1.38 2.26 ,,105,38,86,1,82
-0.37 1.52 -5.50 2.67 ,,146,166,174,61,83
-0.38 -2.62 1.74 -1.58 -2.30 -1.48 0.47 2.40 ,,111,144,191,44,34
-0.46 -2.42 1.54 2.13 0.42 0.65 3.80 -0.27 1.05 2.24 -3.45 -0.89 ,,40,47,15,129,19
0.45 4.88 -6.35 4.76 ,,59,168,166,13,74
0.24 -1.09 2.22 0.46 1.42 2.15 -1.20 -3.19 ,,150,26,86,116,35
0.74 0.50 -1.21 1.29 2.03 -2.36 2.39 -0.38 1.35 1.87 -1.47 -2.17 0.18 -2.19 ,,105,13,8,18,15
-0.10 6.11 -3.98 ,,130,190,83,103,87
-0.84 -0.69 -3.54 4.38 ,,82,187,98,63,67
0.07 -3.65 2.10 ,,192,125,132,40,93
0.36 3.80 -2.67 -1.56 4.04 ,,105,179,107,109,58
0.81 -1.47 0.94 -0.06 2.27 0.66 0.12 ,,136,35,188,96,14
1.70 5.10 -3.75 ,,75,124,29,139,72
-1.71 2.02 -3.11 2.22 -1.05 -1.52 -0.39 -1.43 3.88 -2.48 0.37 -0.80 0.10 -0.24 1.77 -0.48 1.89 ,,3,109,76,73,15
1.32 -0.12 1.63 -0.98 -3.53 -1.74 ,,173,114,6,82,25
1.08 -0.91 3.37 ,,123,80,105,5,67
-0.42 2.87 2.31 ,,167,19,86,38,51
-0.02 -1.65 3.26 ,,72,92,135,191,84
-2.00 -1.89 0.44 ,,132,82,117,26,94
-1.51 4.35 7.44 -4.00 ,,145,15,38,27,74
2.19 2.80 -3.07 ,,47,24,50,147,89
1.49 2.51 -3.59 -0.16 -1.70 -4.97 ,,126,174,188,163,42
3.18 -2.15 -0.41 2.01 0.05 -0.61 4.30 -0.77 -1.22 1.11 0.69 -0.02 -1.49 -2.00 -1.89 ,,135,121,51,69,16
0.27 -2.55 3.68 1.72 -4.97 ,,37,2,65,175,42
0.38 -0.23 -1.37 -2.87 0.19 1.55 -4.96 -2.73 -0.93 -0.38 -1.64 0.45 -0.76 2.63 -0.70 1.37 ,,74,132,182,174,14
-0.70 0.09 -1.23 -1.00 0.21 -0.80 0.31 -0.16 -0.35 -0.31 -0.41 -0.38 0.14 -0.01 0.07 -0.46 1.15 0.51 0.41 0.11 -0.68 0.29 -0.07 -0.29 0.00 -0.10 1.56 -0.07 1.19 -0.32 -0.72 0.76 1.29 0.68 0.90 0.24 -0.89 1.11 0.01 -0.62 1.52 0.09 -0.46 -0.57 0.27 -0.49 -1.71 0.17 -1.03 -0.35 0.04 -0.34 -0.22 -0.30 0.02 ,,36,16,14,126,3
-1.06 1.24 0.58 -0.48 -2.36 1.79 0.26 -0.74 0.79 0.15 -0.45 -0.32 0.10 -1.14 -1.86 -1.90 1.42 1.16 2.85 -0.71 1.03 -1.12 -0.04 -0.10 0.80 0.51 0.10 1.61 0.06 0.14 -2.66 -2.08 0.41 -0.24 -1.15 ,,147,123,115,172,7
1.09 -0.31 -1.71 -0.57 -0.01 0.79 -2.49 -0.81 0.82 -0.83 -1.30 -0.98 0.66 2.34 1.23 0.23 0.40 ,,96,157,77,51,12
-0.90 2.56 -5.05 3.09 ,,29,26,137,56,80
-1.22 0.81 2.25 1.91 -5.05 -0.35 -4.01 3.82 1.45 ,,90,156,167,65,31
0.24 -2.90 -3.09 ,,74,104,60,172,77
-1.22 0.02 -2.22 -1.47 0.13 -3.26 0.09 -3.33 2.04 1.22 ,,102,98,117,90,28
-1.60 -0.82 2.08 -1.67 -0.22 -0.86 -0.50 -0.04 2.06 -3.25 -2.19 -1.15 0.60 0.85 -0.10 0.49 -0.01 -1.92 -0.52 -1.84 ,,36,21,105,99,12
1.50 ,,165,44,164,69,94
1.28 -2.47 -0.43 -1.95 -2.79 4.38 ,,11,17,67,79,43
1.31 0.31 -0.08 -0.45 -0.07 0.23 -0.12 0.29 -0.55 -0.72 -0.33 -0.14 1.08 -0.72 1.11 0.15 -0.15 ,,69,156,68,112,4
-1.60 -2.39 4.96 -3.75 ,,143,84,44,159,85
-2.00 -3.75 -3.12 -3.24 5.17 ,,2,124,1,5,57
0.50 0.85 -0.12 -2.08 0.27 -1.45 -1.42 -0.29 0.16 -1.82 -0.69 -0.38 0.13 -0.58 0.42 1.97 -2.25 0.80 -1.59 -0.26 -0.23 -0.37 ,,174,91,140,126,5
0.19 -0.99 -2.03 -0.63 -2.40 2.45 -2.38 0.34 -1.02 2.72 0.23 ,,26,95,115,124,19
1.49 2.42 -2.36 ,,159,3,57,35,76
1.41 -3.20 -1.14 -4.18 4.98 ,,173,132,134,90,46
0.46 2.03 -0.79 -2.86 0.66 -0.20 -3.61 -0.57 -1.75 0.36 ,,67,135,3,36,22
0.19 -0.50 -2.87 -0.48 3.01 2.67 -2.78 -2.39 ,,132,128,51,153,36
0.78 -0.10 -2.96 1.33 -0.53 0.59 2.53 -0.99 -0.47 ,,3,76,7,128,10
-0.34 -0.73 0.52 0.69 0.71 0.15 -0.95 -0.30 -2.72 -1.49 0.12 -0.48 0.56 -0.27 0.03 0.33 -1.71 1.21 -0.24 0.89 -0.69 1.46 -0.34 -0.97 -0.40 0.38 0.49 -1.06 0.16 -0.03 -0.08 -0.22 0.52 0.30 0.70 0.70 1.25 -1.85 2.14 0.16 0.21 -0.43 0.51 -0.02 -0.94 -1.60 -0.96 -0.86 0.40 0.05 0.53 -0.88 -0.29 -0.45 -0.15 ,,178,21,115,183,4
-0.01 -2.44 -5.07 2.67 ,,140,129,151,165,83
-0.87 1.69 1.22 -1.16 1.73 1.60 -2.52 -2.31 ,,14,16,59,83,33
1.48 -4.06 ,,46,191,22,99,57
-1.11 -2.42 -3.25 -1.90 5.89 ,,53,52,104,38,63
-0.20 -0.88 0.46 1.42 2.15 -1.20 -3.19 ,,121,40,88,192,35
-0.57 3.21 ,,151,30,148,62,58
-1.80 -0.03 0.95 0.30 -0.46 -0.61 0.89 0.49 -1.02 -1.24 -0.84 0.15 -0.70 -0.26 0.03 0.88 -0.11 2.94 0.59 0.44 1.10 -0.53 0.46 -0.94 0.45 0.17 0.34 1.10 1.11 -0.28 -0.30 0.49 -0.31 0.40 0.12 -0.57 -0.94 ,,58,61,107,170,6
0.92 -1.68 -5.21 -3.23 ,,125,116,88,66,82
-0.88 -0.17 -2.40 ,,164,30,82,64,92
-0.34 1.26 -0.54 1.03 0.20 -3.25 -0.76 -0.55 -2.44 -2.97 -2.47 0.09 -0.38 1.67 -1.44 0.15 1.44 0.91 1.78 ,,68,109,100,93,14
0.84 -3.61 1.74 ,,66,43,81,41,84
-1.25 0.52 3.08 ,,134,88,175,53,20
0.57 0.22 0.99 -0.45 -1.42 -1.90 2.22 2.01 ,,78,81,169,169,33
-1.26 3.03 4.21 0.18 3.01 -3.87 -1.77 ,,169,115,56,113,30
-2.00 2.58 -2.73 ,,187,86,142,189,95
0.95 -0.91 -1.94 -1.53 2.12 0.31 -1.19 0.72 1.68 -0.02 0.32 -0.18 -0.51 -0.20 0.02 0.92 0.35 -3.44 0.25 -0.50 ,,72,168,2,115,6
-1.80 0.14 -2.27 -2.27 3.91 -2.55 -2.41 1.83 ,,153,137,55,34,37
-1.04 0.30 -1.85 -2.23 -0.69 0.23 3.35 0.93 2.81 -1.10 3.81 -1.74 ,,180,147,21,30,20
-1.84 -2.58 2.17 ,,20,34,99,17,96
-2.30 -3.32 2.10 ,,2,147,118,56,93
-2.64 -0.18 ,,134,50,99,30,96
0.92 -0.64 2.92 0.27 -0.12 1.26 0.86 0.47 0.30 1.06 -0.93 -1.31 -1.29 0.60 -0.06 0.62 0.77 0.29 -0.17 -0.74 -2.76 -0.72 -1.20 -0.96 ,,91,28,1,134,11
0.35 -0.65 -3.08 5.53 ,,144,184,135,175,54
-1.80 3.22 3.09 -3.30 ,,139,69,180,191,88
1.83 1.78 2.86 0.90 1.41 -5.43 ,,113,45,67,144,43
-1.40 -0.61 1.90 -0.18 -3.07 -0.32 -0.49 -0.50 -3.25 -0.79 0.42 -0.53 -1.65 -0.98 0.28 1.08 0.66 ,,135,130,142,96,11
0.95 0.33 3.10 0.95 0.80 0.05 3.19 -4.12 -1.75 ,,160,176,37,138,31
-1.76 -4.12 2.59 2.53 -5.05 ,,154,74,76,68,56
2.02 2.43 0.08 -2.91 0.22 -3.47 -4.36 -1.53 0.41 -1.82 -0.46 2.72 1.31 1.59 ,,11,147,181,14,19
-0.87 -1.47 0.81 2.79 -2.40 5.26 -0.32 1.63 -2.74 -1.73 ,,128,29,40,24,23
1.21 -4.47 -5.76 3.14 ,,6,187,21,10,71
1.70 2.32 -2.47 ,,149,36,39,188,96
-2.36 -4.30 -2.83 -1.00 0.49 2.66 ,,23,138,58,4,39
0.19 -2.33 2.50 -4.58 ,,156,96,95,108,79
-0.34 -0.18 -0.15 0.31 -0.50 -1.21 -0.60 -0.70 0.32 -0.59 0.22 -0.49 -1.38 -0.18 -1.13 -0.43 -0.13 0.13 -0.34 -0.02 0.02 -0.07 -0.14 -0.19 -0.20 -0.51 0.09 -0.30 0.37 -0.45 0.00 -0.20 -0.24 -0.17 -0.26 0.04 0.11 -0.07 -0.49 -0.09 -0.32 -0.49 -0.33 0.01 0.31 -0.22 0.67 -0.57 0.75 0.30 -0.42 0.88 -0.20 -0.04 -0.64 1.07 -0.36 0.06 -0.39 -0.04 0.93 -0.93 -0.33 0.12 1.37 -0.20 -0.17 -0.98 -0.19 -0.14 0.01 -0.27 0.29 0.42 0.21 -0.41 -0.07 -0.12 -0.14 0.05 -0.17 -0.10 -0.18 -0.05 -0.34 0.25 -0.16 0.53 -0.15 -0.74 0.20 0.31 -0.13 1.11 0.22 -1.11 -0.57 0.72 0.88 0.18 0.15 -1.46 1.34 0.14 -0.67 -0.24 0.02 -0.44 -0.68 -0.03 -0.60 -0.77 -0.82 -0.08 -0.54 -0.37 -0.66 0.11 -0.07 0.12 -0.23 0.40 -0.43 -0.39 -0.73 0.11 -0.40 -0.14 -0.51 -0.32 0.11 ,,166,20,24,152,2
1.31 0.31 -0.08 1.16 0.97 -0.25 0.04 -2.13 -1.82 -1.76 0.02 -0.65 0.27 -0.57 -0.33 -0.31 0.53 -1.40 0.64 -1.04 0.64 -0.31 -1.13 1.70 -0.31 1.07 0.41 -0.17 -0.78 0.20 0.13 0.15 -0.15 ,,88,168,50,18,4
-0.88 0.50 -0.81 ,,41,75,19,93,96
-1.04 -5.11 -4.46 ,,163,92,119,69,63
0.74 3.00 0.34 2.40 -3.22 ,,111,104,23,107,63
-0.34 -0.49 0.50 0.78 -0.67 -1.26 -0.54 0.98 0.32 -0.66 -0.72 -0.89 -0.22 -0.23 -0.19 -0.34 0.17 -0.04 -0.87 0.33 -0.64 -1.30 1.72 -0.49 0.62 0.84 0.65 0.24 0.02 -1.57 -1.10 -0.63 0.47 -0.07 0.07 ,,6,95,136,165,5
0.34 0.26 -0.74 1.04 -1.43 -0.58 0.02 1.20 1.12 -1.48 -0.46 -0.68 ,,91,115,32,175,7
1.29 3.58 -6.70 4.19 ,,69,118,46,20,71
-2.00 -2.62 2.17 ,,42,131,157,82,96
-1.60 -1.02 -3.93 3.16 -1.15 4.45 ,,21,90,159,191,45
-0.38 2.29 -4.78 4.11 ,,17,9,181,37,81
-1.25 -0.63 3.42 0.38 1.78 1.53 3.48 -3.77 -1.97 ,,126,101,13,175,32
-1.22 0.97 -2.55 1.71 -5.04 ,,161,189,18,131,50
0.58 -0.46 -2.29 ,,21,151,54,152,22
-0.48 0.38 -2.31 2.20 -1.48 -0.40 1.72 ,,111,80,127,49,17
-0.52 2.91 -0.17 -0.27 -1.15 4.67 ,,72,175,115,107,42
-1.71 0.23 0.26 -0.65 -1.27 0.90 -0.59 -2.49 -0.04 -0.64 0.22 -0.92 -1.05 -1.78 1.12 1.55 1.79 -0.21 0.18 0.03 -2.47 -0.51 0.33 ,,179,101,59,35,8
0.60 -1.96 0.45 2.52 ,,129,83,126,12,25
0.57 0.50 -0.99 2.85 2.54 -5.21 ,,89,78,23,177,49
1.41 -1.39 0.20 1.54 -1.66 0.38 0.37 -0.14 0.36 0.82 -2.98 -3.25 0.48 0.94 2.05 1.31 ,,66,38,159,59,11
-0.37 1.52 -5.50 3.52 ,,54,174,177,151,83
-1.20 2.30 -0.24 2.22 -0.24 2.71 -0.22 -2.78 ,,74,47,134,153,23
-0.92 1.76 3.00 3.41 -5.94 ,,106,27,166,160,62
2.19 -3.20 2.07 ,,160,158,189,73,90
-1.71 1.17 -2.70 0.45 -1.95 -0.96 -0.66 -2.09 1.43 -2.45 -0.33 -0.23 -1.24 -1.67 -1.39 0.17 2.24 -0.28 0.79 ,,14,88,94,76,13
-1.04 0.23 -0.61 -3.65 ,,32,135,44,157,16
-2.64 -5.57 7.88 -4.03 ,,120,46,57,129,76
-1.80 -1.79 1.07 -0.73 -2.73 -3.35 -0.30 2.81 -3.44 1.70 ,,85,114,115,148,24
-1.80 -5.57 0.78 ,,140,96,126,66,77
0.69 1.75 -2.47 ,,130,144,65,143,96
