1.29 2.22 3.44 -3.78 -0.65 -1.31 ,-0.30 -0.19 -5.43 ,86,112,12,45,46
-0.86 -3.06 1.90 -0.62 ,-0.46 4.84 ,171,186,100,151,77
-0.02 1.36 1.39 -1.94 ,5.22 ,13,76,19,100,62
-0.14 -0.16 -2.21 ,-5.97 ,18,145,36,106,87
-1.09 -1.57 0.55 -2.56 1.25 -0.29 -0.72 ,-0.56 -4.37 ,94,21,48,11,38
-1.09 -2.01 -4.03 1.58 -0.05 0.97 ,-0.21 5.33 ,2,77,102,94,50
-0.53 -0.09 -1.56 -0.84 0.22 -0.06 -1.09 0.84 -0.53 1.13 0.09 -0.65 -1.33 0.39 -1.68 -0.72 -0.07 -0.60 -1.59 -0.62 0.27 1.37 0.13 -0.25 0.14 -0.74 2.36 -0.58 -4.69 0.47 1.21 0.08 0.12 -0.54 -1.28 0.03 1.77 -0.53 0.04 0.04 ,0.03 0.33 -1.32 -0.36 -0.76 -0.18 -0.98 0.35 -0.82 -0.05 0.07 -2.88 -0.40 -0.49 0.48 ,79,127,150,71,6
0.79 1.42 0.00 0.49 ,0.89 -4.72 ,31,13,190,44,85
0.23 -0.30 -0.79 0.60 ,0.18 5.13 ,46,67,8,27,93
-1.92 -0.92 -0.26 -0.55 0.67 ,0.89 4.94 ,34,62,100,115,54
0.26 -0.56 -0.82 -0.76 ,-1.01 4.99 ,156,172,87,182,81
-1.03 1.24 -1.89 1.82 -1.44 ,2.06 2.99 ,165,51,106,18,36
0.48 -1.50 0.53 -1.15 0.19 0.53 -0.77 -1.21 0.60 ,-0.77 1.41 -3.82 ,183,92,96,169,33
-0.65 0.30 -1.09 ,-5.83 ,70,12,143,115,96
-2.40 -2.25 -0.47 2.31 3.57 0.18 -1.01 ,0.04 -1.24 ,156,13,145,110,36
-0.64 -2.73 1.63 0.09 ,0.18 -5.63 ,41,94,1,2,74
-1.22 0.58 -2.10 -0.53 ,0.01 5.34 ,177,38,87,8,54
-0.39 0.45 -2.30 -0.22 -0.67 -1.82 2.33 1.20 ,0.46 1.16 -4.22 ,70,92,167,12,34
0.91 0.44 -0.33 0.65 2.71 2.28 -0.60 -1.88 ,-0.45 1.14 ,124,73,130,102,28
-0.05 1.53 -0.32 -0.78 ,-0.99 -4.72 ,70,112,145,188,85
-0.53 -1.82 2.10 ,-0.55 -5.51 ,171,38,139,76,75
-0.86 -2.36 -2.21 1.37 ,0.18 5.47 ,22,70,90,38,85
-0.53 0.77 0.53 1.60 -1.08 -0.91 1.44 ,0.03 -0.07 -5.69 ,94,110,181,46,45
-1.21 0.73 -1.10 ,-5.57 ,6,184,30,107,77
0.37 2.48 1.37 -1.88 ,-0.67 4.65 ,148,192,6,136,68
0.34 1.15 -2.59 -0.52 0.70 0.37 -0.29 0.55 -0.44 0.61 0.97 -0.15 0.85 0.78 0.59 -2.09 -1.28 2.99 -0.71 -0.58 -0.30 2.29 -0.20 0.51 0.55 0.06 -0.69 -0.38 ,-0.62 0.45 -1.35 0.52 -0.51 0.28 -4.95 ,64,28,156,146,8
1.31 -3.25 ,0.35 5.10 ,2,169,12,12,90
-1.25 -1.30 -2.09 -1.99 -0.56 0.90 ,-0.03 -5.86 ,2,160,86,47,50
-1.26 1.01 1.94 -1.64 ,-0.56 4.65 ,136,140,41,137,85
0.38 -0.52 0.70 ,-5.67 ,32,123,136,179,95
