0.90 0.93 1.51 -0.52 0.42 0.36 -0.27 0.25 1.79 0.67 -0.11 0.84 0.43 -0.12 0.03 1.07 0.12 -0.33 2.31 -0.64 -0.86 0.24 ,-0.21 0.74 1.13 1.56 -1.60 0.29 -2.47 -0.28 -1.88 0.65 ,136,74,17,139,10
-0.12 -1.78 0.99 2.14 -0.46 0.45 -1.60 -0.37 1.46 -2.85 0.95 1.73 0.04 0.22 0.31 0.08 -0.27 2.49 -0.56 0.51 -2.73 -1.18 ,-1.03 -1.14 -1.85 0.71 1.77 0.33 0.64 -0.76 ,55,65,56,2,11
-5.39 2.14 -0.78 2.17 ,-0.02 ,142,180,62,27,60
-1.00 2.16 -3.04 -4.83 ,-0.88 1.02 ,49,110,122,60,84
-3.48 1.92 -4.42 ,0.79 ,50,144,111,25,93
1.59 -1.82 -2.20 -0.06 1.94 -0.09 -0.47 -0.96 -0.18 0.85 0.72 -0.23 -0.38 -3.51 -0.26 ,-0.07 -2.04 -1.73 0.59 2.29 0.56 ,16,161,149,114,15
-3.42 2.78 -5.76 ,1.40 ,75,58,117,30,88
-0.58 0.24 -0.86 -1.55 1.09 -0.97 -1.05 -1.33 -0.05 -1.98 0.73 -1.54 3.09 ,-3.50 0.98 -0.25 0.20 ,74,136,122,145,16
-0.06 -3.61 -1.09 0.36 -2.26 ,-2.77 3.11 ,90,91,137,26,71
1.29 -1.51 1.99 1.35 0.90 ,-2.00 2.72 ,22,41,102,189,53
0.30 0.95 -0.59 -1.27 3.45 ,-1.02 ,131,69,127,66,33
1.39 4.33 -1.17 3.85 -1.73 2.93 ,2.71 -3.09 ,65,83,12,131,50
-0.60 0.38 0.41 -2.00 -0.57 0.80 -0.40 1.27 -0.08 -0.50 -1.03 -1.71 -1.90 0.66 -1.49 -0.94 -1.05 0.07 0.30 -0.21 0.43 1.33 1.29 -2.91 0.37 -0.55 -1.30 -0.08 -0.19 2.26 0.74 0.39 -0.32 ,-1.26 0.69 1.38 0.15 -1.95 -0.48 ,57,44,138,59,7
0.15 0.38 -1.98 -0.34 -1.71 -1.96 0.26 -1.27 -1.08 3.26 ,2.49 -0.46 0.86 ,146,114,147,161,30
-0.85 -3.40 -0.33 0.33 -2.97 -1.68 1.11 -1.53 ,-3.21 1.26 ,22,162,33,47,33
-1.73 -3.46 -1.15 0.44 -1.45 -0.29 0.52 -1.83 -0.93 4.10 ,-0.65 1.49 -2.29 0.79 ,147,132,129,140,28
-0.12 -1.96 4.11 -0.20 -0.85 -1.09 -0.96 -1.20 1.34 0.67 -1.05 -1.37 -1.84 -1.12 -0.82 3.89 -0.52 ,0.61 2.95 -0.93 -2.47 0.38 0.07 ,154,87,103,142,17
3.79 -1.28 -5.76 ,-2.29 ,72,32,159,61,88
1.39 -4.19 -0.72 -0.27 0.93 2.41 1.51 3.57 ,-1.65 0.42 1.35 ,66,75,163,182,36
3.61 2.96 -4.57 ,-1.04 ,130,73,192,103,93
0.34 2.22 1.86 -4.42 ,-0.85 ,192,190,41,37,93
-3.11 0.93 1.42 -3.32 ,-1.30 2.11 ,148,140,107,100,74
2.23 1.19 1.53 1.07 -0.21 -0.54 3.52 ,1.28 0.93 -3.07 ,174,57,3,144,30
-4.10 -3.81 4.14 ,-0.50 0.76 ,140,84,160,192,93
-0.96 -3.38 3.68 0.11 ,1.06 ,87,140,61,174,76
-3.19 0.32 -2.52 -0.70 -2.82 ,-3.37 3.62 ,70,118,172,38,60
0.42 2.45 0.74 1.91 -1.31 1.24 3.02 ,2.01 -3.27 ,117,74,30,24,46
0.81 -2.55 -0.81 -2.44 1.95 -3.21 ,3.07 ,171,43,132,30,50
3.67 -2.65 -5.08 ,0.40 ,32,53,186,143,89
2.75 -2.61 -4.19 ,-0.85 ,63,107,41,91,96
0.11 3.95 2.17 4.41 ,-0.86 ,117,22,90,71,85
-3.20 1.48 -3.18 -3.58 ,-2.48 4.07 ,14,174,120,78,68
-0.12 -2.41 -1.68 -2.16 0.76 -2.77 ,-2.23 2.38 ,24,45,178,4,54
-0.58 1.35 -2.50 -1.94 -0.15 0.26 -2.49 0.96 -0.99 1.74 1.63 -0.52 -1.10 -0.29 0.10 -0.51 -0.77 2.04 -3.85 0.50 ,0.22 -1.14 -2.56 1.27 -0.73 -2.21 0.07 ,77,179,57,50,12
-0.12 1.71 2.38 -2.00 -0.50 0.04 0.40 0.06 -1.75 -1.15 0.46 -1.23 -2.42 -0.05 0.10 3.23 -0.02 ,-0.38 1.58 -0.16 0.84 -0.49 ,24,12,88,48,15
-0.89 3.16 2.57 1.18 2.61 ,-4.06 ,23,40,11,82,52
2.82 -0.53 -5.05 -4.45 ,0.84 -2.36 ,105,40,61,54,74
-3.98 -2.80 -4.19 ,0.78 ,133,127,187,186,96
-4.66 -2.61 -4.37 ,-0.61 1.67 ,163,145,89,60,90
0.02 -0.24 3.06 -1.42 -0.14 -0.87 1.90 -1.69 -0.17 -1.48 -1.53 2.36 ,1.26 0.50 -2.71 0.55 ,150,89,109,138,25
-0.12 -1.25 0.71 0.95 0.33 0.12 -0.24 -1.57 -0.10 -1.38 -0.53 1.01 1.79 0.03 -0.09 -0.80 -0.79 -0.15 1.47 0.11 2.89 -1.11 0.68 -1.46 -1.05 0.95 0.02 ,-0.16 -0.19 2.10 -0.94 -0.50 2.10 -0.43 0.47 0.09 ,147,145,130,156,10
0.54 1.88 -1.40 -3.80 -1.95 2.03 4.19 ,0.37 1.03 -2.89 ,97,82,23,174,39
-0.14 -0.21 -0.24 1.56 0.63 0.00 1.17 0.32 0.04 0.53 -0.92 0.19 0.68 -0.33 -0.12 -0.16 -0.84 0.90 -0.38 -1.53 0.14 -1.75 0.73 0.22 0.35 0.05 -0.03 0.31 -0.57 0.35 -0.49 0.96 -0.29 0.06 -0.81 0.09 1.32 -1.21 -1.83 -0.65 0.54 -0.57 0.45 0.10 1.06 -1.56 -0.14 0.28 3.18 -0.10 0.19 ,-0.21 1.05 0.03 -0.39 -0.51 0.07 0.84 -0.20 0.07 -1.11 -0.28 0.01 -0.39 -0.49 -0.86 -0.18 -0.10 -0.38 -0.07 -0.53 -0.34 0.40 -0.17 ,190,26,46,104,4
-3.42 -0.21 3.73 -4.05 ,-1.50 1.94 ,69,131,137,34,77
2.56 -0.04 0.28 2.21 ,-0.37 ,156,14,136,151,72
-1.51 5.11 2.13 -1.20 ,3.85 ,153,45,181,6,66
-0.22 -0.37 -0.26 -0.07 0.22 0.17 -0.07 0.45 -0.73 -0.91 -0.36 -0.43 0.12 -0.51 0.05 -0.20 -0.81 -0.24 -0.48 -0.39 -0.63 -0.01 -0.23 0.57 -0.17 -0.77 0.00 -0.21 0.35 -0.13 0.13 -0.72 0.26 -0.09 -0.08 -0.56 0.50 -1.27 -0.62 0.18 0.10 -0.35 0.13 0.01 -0.29 -0.10 -0.02 -0.11 1.82 0.68 0.55 0.03 ,0.11 -0.20 -0.49 -0.32 -0.10 0.01 ,67,137,37,189,2
-0.06 0.40 -1.39 -2.40 -0.68 -0.58 -0.37 1.34 -0.99 -1.01 -0.77 0.11 -0.40 0.05 -1.49 0.38 -4.42 0.34 ,-0.19 -0.94 -0.01 0.56 0.35 0.87 -0.61 0.47 0.09 ,4,117,166,189,10
3.13 -1.31 3.73 -0.16 -2.38 ,-3.34 ,118,52,189,10,50
0.34 -3.02 -0.70 -2.00 -1.06 1.87 -3.77 ,-0.61 -1.76 3.29 ,6,63,123,61,45
-3.38 0.83 -0.43 -2.20 ,-1.68 -4.41 ,75,70,112,79,70
0.20 0.04 0.73 1.24 2.65 2.76 ,0.61 0.69 0.60 ,151,85,122,96,32
-3.43 -1.36 -3.42 0.39 2.49 ,-2.01 2.38 ,48,70,133,185,54
