4.16 -2.26 -2.40 -2.15 ,1.50 ,63,183,70,101,69
5.67 -1.92 -2.57 -2.14 ,1.07 -1.19 ,19,174,154,16,72
-6.47 -2.13 1.13 -0.48 ,-0.43 ,132,190,141,158,67
-0.08 -0.71 -2.26 -0.50 0.78 -1.59 -0.24 0.28 -0.67 -1.20 -0.44 -0.31 0.05 1.09 0.83 -1.48 0.71 -0.02 -1.15 -0.36 -0.86 0.73 -1.39 -0.22 ,-0.98 -1.30 0.55 0.12 -0.28 0.65 -0.12 0.49 -0.46 -0.07 ,169,137,84,95,10
0.37 -4.49 -3.08 2.10 -0.99 0.66 ,-1.81 1.60 ,185,126,16,173,53
3.61 -1.97 -2.96 1.39 ,-1.68 -1.24 ,107,120,72,38,73
5.63 2.57 1.09 0.75 ,-1.96 1.52 ,180,92,47,7,66
-4.43 -4.26 2.16 -1.52 ,-1.95 2.20 ,128,4,29,26,81
-1.06 -4.87 2.10 2.16 -0.26 1.24 ,-1.69 0.90 ,110,96,45,138,51
-1.79 -2.77 -1.94 0.05 -1.56 ,,90,168,58,132,37
-3.56 -1.31 ,,72,174,80,155,79
0.14 -0.10 3.01 -0.78 1.06 0.71 0.20 -0.18 -0.26 0.68 0.97 -0.66 0.00 -0.49 -0.47 0.47 0.50 -1.17 -0.05 0.09 ,-1.96 0.75 -0.89 -0.01 -0.21 -0.33 ,173,165,68,5,13
-4.24 -1.56 1.08 -1.89 0.45 -1.14 0.57 ,-1.34 1.68 ,111,85,102,89,39
0.69 2.02 0.35 ,-1.05 ,15,103,41,174,50
-1.34 -2.85 -2.24 -0.89 1.78 0.36 -0.42 -1.70 0.27 ,-1.96 1.04 0.34 ,120,60,11,61,31
6.01 -2.94 0.60 ,-0.76 ,112,152,119,8,93
-4.09 -2.26 -1.27 -2.16 0.13 -0.50 ,1.30 1.13 ,17,16,147,122,48
-1.44 6.40 3.32 0.87 ,-2.05 1.74 ,176,171,101,171,86
0.03 0.58 -0.15 1.07 0.50 1.36 0.28 0.35 0.94 -0.36 -1.28 -0.62 0.36 -0.31 -0.84 1.04 0.33 0.61 ,-1.13 -0.04 -0.24 -0.96 ,85,132,82,4,14
-0.41 -3.84 -1.84 -0.46 0.31 -0.24 -2.35 0.06 -0.16 -1.37 0.05 ,-2.03 -0.13 0.72 0.66 ,117,75,89,111,27
4.45 -1.49 -1.98 -0.70 ,1.79 ,103,71,191,61,55
2.56 2.52 1.27 ,-1.37 ,15,51,27,156,79
-3.34 -1.60 -0.95 ,,163,43,174,67,53
-0.53 -3.39 -1.53 0.22 1.14 1.93 0.90 0.15 -1.92 -0.03 ,-1.34 1.01 0.88 ,27,16,104,168,26
-6.58 -1.01 ,0.15 ,191,67,3,76,94
-0.40 -0.66 0.27 -1.06 -0.33 -0.51 0.21 -1.51 0.15 0.09 -0.17 -0.39 -0.04 -0.27 -1.41 -0.03 -1.20 0.59 -0.35 0.14 -0.39 -0.49 -1.59 0.44 -0.57 -0.68 0.33 0.36 0.16 -0.48 -0.38 -1.19 1.50 -0.81 -0.18 -0.32 0.09 1.21 0.25 -0.62 -2.10 0.28 -0.37 ,0.26 1.07 -0.88 1.06 -0.59 0.88 -0.36 0.14 -1.15 -0.14 -0.38 0.13 0.22 -0.12 -1.19 -0.18 ,15,7,168,156,5
0.26 -0.86 -0.14 -1.18 -0.21 -1.01 -0.26 -1.24 0.13 0.39 -1.06 -1.23 -1.18 0.48 ,0.71 -0.57 0.79 -1.55 ,55,31,188,87,17
1.20 3.49 -2.37 -1.33 -1.77 -0.05 -0.71 ,0.36 0.78 -0.80 ,67,50,177,65,36
-1.47 -6.89 1.78 -1.30 ,1.53 ,155,41,29,90,88
-2.82 -0.80 -1.24 -0.74 -1.23 -1.82 0.45 ,1.78 -0.33 ,82,46,162,91,32
