3.32 -0.43 0.02 -2.29 -1.17 3.20 1.94 ,-1.50 -2.13 ,11,119,75,54,43
-0.97 0.55 -3.97 -0.56 -2.29 ,0.07 2.55 ,106,99,120,41,65
-1.40 -4.37 5.58 ,-0.37 -3.96 ,65,156,101,107,90
0.83 -0.52 -0.31 -1.84 -0.33 -1.58 -1.64 0.19 1.73 -2.65 -0.09 3.72 -0.72 0.22 1.98 ,1.92 -0.50 1.09 -3.89 0.32 ,27,56,163,10,18
-2.43 -0.52 4.86 -5.74 ,3.79 ,108,107,45,150,93
-1.51 3.73 ,0.42 -4.07 ,135,48,170,77,74
0.67 -0.21 -1.05 -0.95 -0.67 -0.13 1.57 2.25 0.08 -0.30 0.09 -0.68 -2.90 0.19 -0.06 -0.86 2.30 0.47 -0.30 -0.13 0.92 -0.69 -0.26 0.95 ,-0.50 0.64 -0.39 0.04 0.05 -4.68 0.04 ,48,65,32,1,8
0.47 1.60 0.87 0.45 -0.68 -1.11 -0.68 0.50 -0.13 0.28 -0.43 0.50 0.37 -0.14 1.07 0.10 -1.96 0.47 -1.28 1.39 -2.06 -0.44 -0.10 -0.26 -1.04 0.62 -1.02 -0.64 -0.46 0.04 -0.38 0.26 -1.92 -0.61 -0.08 -0.40 0.87 0.34 -1.59 0.81 -0.36 0.17 0.75 -0.04 0.01 0.72 ,1.30 -0.35 1.43 0.66 -0.36 -0.05 0.49 -0.07 -1.64 -0.01 -0.95 2.93 0.37 0.32 -0.69 ,76,54,117,114,5
-3.51 -1.09 1.47 2.95 -0.60 -1.94 0.54 -1.44 ,0.21 1.68 -1.10 ,139,9,33,14,26
3.16 2.78 -2.57 ,0.09 -4.33 ,114,138,136,175,92
-3.15 1.23 2.37 -1.74 -0.67 -2.62 ,-1.41 2.68 ,50,74,20,115,45
-2.67 -1.92 -0.78 2.02 1.45 -1.39 ,0.36 2.58 3.19 ,178,39,59,21,34
-3.56 -0.15 5.40 ,0.09 -4.42 ,30,158,50,111,84
-2.94 0.45 1.64 -5.72 ,0.42 4.41 ,138,8,61,123,85
3.28 -1.52 -5.21 -0.90 5.74 ,-1.49 -6.38 ,29,104,164,6,63
-3.24 1.01 3.32 5.22 ,-0.70 -4.12 ,62,39,147,141,86
2.39 1.60 -3.58 -0.85 2.67 2.34 ,-1.29 2.79 ,55,107,76,94,45
2.39 0.37 0.32 1.20 -0.28 -0.70 -3.18 -0.58 1.74 -2.54 -0.15 3.37 -0.29 -1.05 ,-0.37 -1.46 1.49 -4.60 -0.09 ,25,184,150,64,19
3.87 2.21 -4.42 -0.52 6.13 ,1.18 -2.65 ,28,132,131,143,56
-2.49 -2.33 ,5.48 ,134,164,29,165,88
2.26 4.56 -2.97 -2.14 ,-1.01 2.60 ,136,128,47,146,71
