-2.47 0.54 -2.54 6.22 ,-1.21 1.45 ,141,147,67,155,74
-0.23 4.21 -1.81 -0.64 4.98 1.34 ,0.82 -0.05 ,153,4,63,12,39
-2.97 3.69 1.22 -0.13 0.12 -0.34 5.29 1.20 ,-1.18 -2.03 -0.08 ,125,101,137,122,34
1.69 -0.51 -0.29 -1.31 -0.02 1.88 0.62 -4.06 2.24 ,-0.51 -0.29 -0.16 ,46,102,81,71,31
-1.72 4.54 ,2.13 0.41 ,160,71,158,36,90
-0.24 1.21 -2.64 0.17 0.66 -0.31 1.87 1.76 -0.18 ,0.22 0.83 -2.88 -0.28 -1.52 -1.03 -1.91 ,148,90,165,27,15
-0.24 -0.03 -0.82 -0.61 -0.39 0.41 0.60 -0.05 -0.21 0.37 0.40 -0.06 0.34 1.22 -1.09 -0.18 0.06 -0.17 -0.86 2.28 -0.26 1.23 -0.32 0.30 -0.27 -0.03 0.16 0.10 -0.55 -1.14 0.61 1.74 -0.45 -0.49 0.05 0.58 1.31 0.09 -0.43 0.20 0.36 -0.57 -0.56 0.19 ,0.44 0.36 0.43 -0.11 -0.06 -0.70 -0.50 -0.39 0.42 -0.67 0.10 -0.48 -1.38 -0.24 -1.60 0.52 0.00 0.15 ,30,89,101,188,4
-0.38 0.25 -1.14 6.46 ,-0.49 0.60 ,71,24,136,124,89
-1.09 -2.72 0.84 6.09 ,2.21 ,80,118,86,45,87
2.21 -1.56 -1.12 1.66 -4.38 ,-1.26 0.26 ,72,155,78,94,60
-0.51 -2.46 -1.40 -0.16 -0.13 -2.23 -3.70 ,-0.47 -2.14 0.10 ,109,172,103,128,40
-0.10 -0.88 -1.25 0.00 0.18 -0.33 -2.12 -1.69 3.12 0.06 0.29 0.15 -2.50 1.27 -0.46 0.10 -0.58 0.15 -0.04 -1.23 1.56 0.92 -0.15 -0.74 -0.90 -0.18 ,-0.50 0.21 1.01 -1.23 -1.55 -0.48 0.84 -1.60 -0.34 1.46 -0.19 ,171,179,157,11,9
0.24 -0.39 -0.17 -0.73 -0.13 0.38 -0.43 1.32 -0.97 0.49 -0.70 -0.64 -0.60 -0.24 -0.45 0.03 -0.24 -0.33 -0.64 0.06 0.11 -0.60 -0.39 -0.05 -0.42 -0.18 -0.03 0.32 0.10 -0.93 -0.24 1.87 -0.26 -0.40 -0.54 -0.47 0.09 -0.41 -0.87 0.11 -0.36 -0.13 0.07 ,-0.49 -0.18 -0.41 -0.50 -0.17 0.77 -0.61 -0.12 0.25 -0.40 -0.76 -0.38 -0.69 -0.72 -0.33 0.39 -1.53 0.03 -0.26 -0.32 -0.03 ,37,182,87,102,3
0.24 0.66 -0.98 -0.04 -0.56 -0.25 -1.83 -0.81 -0.83 -1.88 -0.95 0.33 -0.15 -0.05 -0.48 -1.04 0.26 2.03 0.03 -1.03 ,0.74 -0.49 -1.25 -0.61 -0.79 -0.96 -0.25 ,119,46,179,153,10
-0.23 0.30 -0.57 0.32 0.52 0.06 -1.37 -0.54 0.01 -1.10 -1.13 1.10 ,0.17 -0.73 1.10 -0.03 -0.62 0.95 -1.71 0.54 -1.55 -0.37 ,117,175,81,171,8
-1.09 -0.67 -2.64 1.40 -1.37 0.94 -0.08 -0.78 0.16 1.72 -1.73 ,-1.06 2.58 -0.28 0.08 ,68,48,151,145,23
1.68 -1.85 0.03 -4.42 ,0.81 1.40 ,156,130,162,58,76
-0.24 -0.44 0.26 5.18 ,-2.40 -0.75 ,91,154,109,179,55
-1.25 0.18 -1.57 5.40 ,1.29 1.32 ,187,129,114,65,66
-0.14 -0.27 -1.18 -1.51 0.09 -1.33 -0.33 -1.07 -0.87 0.42 -0.91 0.02 -0.02 -0.96 0.60 -1.37 -0.30 1.07 -0.02 0.83 -0.61 -0.12 2.22 -0.48 -0.38 0.08 -0.44 -1.42 1.70 1.44 1.28 0.09 -0.68 -0.26 -1.37 -0.54 -0.58 ,-2.40 -0.69 0.48 -0.13 2.09 -0.79 -0.16 -0.28 0.95 -1.23 0.61 -1.72 -0.31 ,11,12,171,29,7
1.41 1.04 -0.74 -6.34 ,-0.20 -1.27 ,1,35,10,29,72
1.14 1.08 0.60 1.58 -3.35 -0.10 ,0.70 1.10 -0.41 -1.18 1.71 ,43,163,31,177,13
1.35 1.66 -1.73 5.70 ,-0.07 0.60 ,186,32,66,76,89
2.21 -4.62 4.17 -6.78 ,-0.34 0.70 ,124,136,70,24,81
-0.04 -2.24 -2.53 1.40 -1.20 -3.38 0.24 -2.26 ,0.26 0.83 -0.62 1.26 ,78,30,179,26,23
1.69 -1.46 -0.72 -6.48 ,-0.07 -0.87 ,112,166,164,115,89
-0.16 2.13 -3.41 0.46 1.83 -3.64 -1.95 ,0.59 0.47 0.28 ,96,50,189,9,32
-2.68 0.75 -1.04 7.42 ,0.48 -1.13 ,125,100,28,152,80
0.10 0.30 0.67 -6.21 ,-0.24 ,5,158,135,93,91
1.93 -4.22 0.40 0.22 -4.14 -2.64 ,1.29 0.92 ,135,116,187,174,46
-3.06 -2.95 1.62 -0.02 0.14 -0.60 -3.19 -2.08 ,0.91 -2.09 0.21 ,9,20,190,20,33
-0.21 0.02 2.67 -0.20 -0.60 1.21 -2.07 1.21 0.96 1.90 ,0.70 -1.22 0.11 1.09 ,137,25,49,192,28
0.54 -0.86 -4.59 ,-0.20 -1.13 ,74,36,186,60,80
0.24 -0.17 -0.39 -0.95 -0.96 1.03 -0.50 0.18 -1.11 0.93 -1.37 -1.35 1.63 -0.90 -0.06 -0.48 1.03 -1.38 0.45 -0.65 0.82 0.30 -0.72 0.36 0.61 -0.06 0.66 -0.71 -0.24 1.31 0.68 -0.46 0.71 0.99 -0.27 0.43 -0.36 0.05 0.32 0.32 -0.79 ,1.76 -0.78 -0.22 -0.69 -1.35 -0.88 -0.61 -0.06 -0.23 -0.03 1.61 0.35 -0.05 ,120,110,49,41,5
-0.14 -1.94 0.70 0.21 0.82 4.26 1.98 ,0.23 -1.57 -1.09 ,188,98,93,150,47
-0.24 -0.03 -0.57 -0.44 -0.39 -0.08 -0.42 0.17 0.26 -0.66 -1.28 0.58 -0.07 0.02 -0.35 -0.21 1.31 -0.01 -0.19 2.48 -0.01 0.40 -0.82 -0.30 -0.82 -0.81 -1.49 -1.02 -0.24 -0.43 0.27 -0.66 0.86 0.61 1.74 -0.45 -0.49 0.58 1.14 -0.27 -1.29 -0.53 0.26 -0.67 -0.38 0.09 0.90 ,0.19 -0.78 -0.18 1.17 0.14 0.12 0.42 -0.67 -0.45 -0.27 -1.16 -0.47 -0.93 0.19 -0.27 0.15 ,98,86,39,28,4
