0.33 -3.54 -2.13 -3.54 0.04 ,3.17 -1.45 ,5,87,118,139,60
0.05 1.10 3.07 1.24 0.50 2.48 0.87 0.80 ,-3.10 -0.02 -1.96 ,79,98,33,45,32
-1.69 -2.23 0.16 3.42 -0.05 ,-2.70 1.79 ,44,34,170,133,59
2.60 -2.01 -1.19 -0.34 ,-3.03 1.73 ,123,38,160,112,68
1.58 1.16 -2.51 2.54 1.15 ,-3.00 -1.46 ,131,162,190,54,54
1.43 -2.44 0.32 -2.21 0.20 ,3.17 1.27 ,139,120,2,157,62
3.38 1.78 -2.06 ,-0.77 4.86 ,185,29,21,55,87
-2.45 -2.13 ,-3.07 ,126,11,104,52,61
-0.10 3.23 -1.48 2.05 ,-1.21 -4.91 ,60,113,102,183,85
-0.06 1.51 -0.63 -1.39 -0.95 -0.27 0.65 -0.51 -0.56 1.12 -0.01 1.07 -1.18 -0.83 -0.11 2.17 ,-0.26 3.27 -0.72 -0.48 ,122,106,114,61,13
-0.83 -2.10 -1.60 1.45 -3.08 -1.55 ,2.47 2.30 ,105,120,66,176,51
0.10 -4.85 2.08 -3.42 -0.61 ,2.42 1.79 ,112,79,76,182,59
-1.18 -0.05 1.69 ,-4.96 ,77,152,102,158,84
-0.86 3.91 1.39 -2.99 -0.32 ,3.17 -1.59 ,47,46,127,147,61
-2.51 -2.09 -0.97 1.25 ,-2.32 ,186,107,61,68,76
1.18 -1.99 -2.02 0.48 ,2.62 ,22,148,86,141,70
-0.35 -0.03 1.57 1.83 -1.42 -0.74 0.96 1.29 -1.06 -1.31 ,-0.26 -2.72 0.21 2.04 ,97,133,160,109,30
-0.21 2.41 0.73 2.25 -0.12 ,-2.89 1.51 ,171,177,141,98,69
-2.68 -0.96 ,2.11 ,186,56,113,27,58
-0.02 -1.26 0.81 0.11 -0.15 2.48 -1.16 0.52 ,-3.10 -0.43 -2.02 ,64,91,178,164,33
-0.06 2.60 0.15 2.09 0.82 ,0.10 -2.34 ,13,110,163,43,71
-4.18 1.25 -3.21 ,4.12 ,41,54,5,161,91
2.15 0.52 2.68 ,4.66 ,72,179,14,27,95
2.50 -1.85 -1.26 -4.24 -0.70 ,2.73 -1.81 ,52,64,127,142,66
-0.05 -3.09 0.46 1.07 1.40 ,2.62 -1.78 ,39,60,163,170,69
-3.05 0.15 2.09 0.82 ,1.52 -2.34 ,38,113,126,57,71
3.05 0.80 1.55 0.96 ,-2.73 -1.69 ,77,84,29,21,67
0.21 0.91 -1.80 ,3.85 ,93,180,87,170,86
3.70 1.67 ,-2.84 ,39,119,56,86,96
-5.58 -1.01 ,1.72 ,179,32,108,2,73
-2.77 -3.04 0.61 -2.13 ,-0.41 4.08 ,118,1,160,178,88
0.56 3.98 -1.29 2.11 ,-0.59 -4.40 ,52,187,160,56,92
1.42 -1.75 0.14 -4.07 -0.04 ,2.54 -2.13 ,131,116,85,191,67
-1.70 ,-2.70 ,62,171,7,191,89
2.15 -1.60 0.37 0.42 -0.56 -0.35 1.29 2.32 -1.63 0.38 1.42 ,-2.83 -0.15 -0.32 -2.12 ,52,85,175,95,21
-0.26 -3.34 -2.45 2.11 1.25 -2.67 1.40 -1.65 ,2.20 -1.00 1.84 ,174,38,83,188,35
-0.06 0.44 -0.08 0.35 0.52 0.82 -0.13 -0.56 1.28 0.33 -0.49 -0.16 ,0.09 0.16 0.82 -0.34 -1.64 -0.25 -0.41 ,5,190,139,168,9
-0.05 0.39 -0.13 0.71 -0.37 0.69 -1.14 0.20 0.31 -0.46 -0.53 -0.28 -1.22 0.45 -0.26 -0.05 0.27 0.02 0.13 -0.73 0.10 -0.17 -0.38 0.65 -0.28 -1.00 -0.90 -0.14 -0.35 -0.82 0.31 -0.20 -0.64 0.01 -1.11 -1.13 -0.02 -0.67 0.58 0.82 0.09 -0.03 -0.76 ,0.32 -0.96 0.26 0.79 0.43 -0.36 -0.16 0.07 -0.35 -0.23 -0.62 -0.09 -0.40 -0.08 -0.28 ,30,125,124,152,4
-1.91 -1.67 -0.43 -1.47 1.11 0.94 -0.34 -3.21 -0.04 0.58 -0.97 ,1.52 0.45 -0.41 0.80 ,184,118,79,118,22
-2.33 1.30 -0.16 ,-2.04 ,166,83,141,82,75
0.35 -0.32 -0.20 0.47 -0.28 ,-0.59 0.68 -0.53 -1.07 -0.70 0.09 -0.06 -0.62 0.61 0.43 0.25 ,110,1,191,17,4
-1.50 3.25 1.66 -4.00 -0.34 ,-3.26 2.24 ,30,34,26,88,57
1.63 3.92 -1.11 1.90 ,-4.45 ,40,150,85,48,90
0.46 -0.05 -1.62 0.36 0.89 -2.53 0.92 ,0.09 0.99 -2.78 ,77,99,85,146,36
-3.66 -0.42 2.50 ,4.40 ,144,189,168,131,96
0.91 3.31 0.37 1.73 ,-1.80 -2.36 ,76,163,54,40,79
-1.61 -1.76 -1.79 3.97 0.43 ,-2.38 2.02 ,102,136,123,137,45
0.74 1.24 -0.09 -1.16 -1.03 -1.24 1.46 ,2.01 -0.43 ,15,123,46,101,16
-2.51 -0.60 -3.48 2.38 -2.17 -0.83 -1.66 ,2.11 2.28 ,104,105,13,155,44
0.15 -3.10 0.06 -4.31 0.26 ,1.87 -2.42 ,3,95,96,139,52
-1.91 3.14 1.18 -1.96 ,0.10 3.67 ,67,7,129,114,84
0.32 3.69 -0.03 1.69 ,-0.87 -3.97 ,72,190,157,40,83
-1.02 1.44 -0.90 -0.25 0.47 0.25 1.15 -0.65 -0.88 -1.24 -1.54 -0.31 0.73 -0.39 -0.50 ,0.70 -0.99 -0.35 0.12 -0.09 ,122,37,125,153,14
-0.82 2.90 0.52 1.04 -0.41 ,-3.00 2.22 ,118,44,139,90,50
-1.77 -2.53 -1.06 1.23 -4.09 0.18 ,2.15 2.25 ,191,65,136,189,50
-0.84 -4.54 1.75 -3.82 -0.92 ,2.73 1.94 ,39,10,61,192,58
