-1.20 -4.22 -1.77 -0.06 -0.39 -1.35 -1.18 -1.02 -0.71 0.04 -0.58 0.81 0.70 ,-0.56 3.45 -1.63 0.09 0.44 ,123,99,114,163,18
2.21 -5.54 -4.25 ,-5.50 ,160,101,111,49,86
0.26 2.02 2.43 -3.37 -4.36 0.55 ,-3.71 1.82 ,14,24,45,131,54
2.73 -2.20 1.16 ,,161,49,180,65,33
-0.54 -0.46 0.27 -0.67 -2.31 0.16 -0.05 -0.44 0.07 -0.70 -1.29 -0.05 0.34 -0.04 0.62 0.06 -1.90 0.74 -0.08 -0.63 -0.54 -1.51 0.63 -0.27 0.39 -2.25 -1.57 0.02 0.35 -0.20 -0.29 -0.24 -0.18 -0.30 0.10 ,0.74 -0.49 0.39 0.44 -1.03 -0.02 -0.27 0.72 ,61,93,71,152,5
2.15 1.71 -0.01 -3.11 0.59 3.89 0.10 -1.05 ,3.57 0.64 0.64 ,74,180,154,42,32
-4.59 2.32 -0.80 3.63 2.19 1.21 -4.35 -0.48 0.72 ,-0.27 -0.89 ,22,38,13,134,30
-5.30 -2.03 2.16 -3.53 -4.30 0.54 ,2.79 ,136,53,65,19,53
-1.52 1.17 6.00 4.21 ,-6.95 ,58,65,136,142,93
-6.01 3.37 4.46 3.15 0.36 ,-4.38 -2.21 ,99,6,9,49,57
1.39 3.75 -0.26 0.52 1.77 0.20 -1.03 ,-1.05 ,20,169,15,92,19
2.42 -2.46 -5.14 4.96 -0.57 ,3.50 1.21 ,107,110,181,31,59
2.32 -6.51 3.47 ,4.56 ,44,84,148,89,96
6.48 -3.76 1.44 4.55 ,0.59 -4.66 ,76,170,126,171,53
-7.18 -3.52 -3.67 -1.51 ,-0.69 -5.27 ,130,96,39,160,82
5.69 3.43 5.64 2.78 -0.94 ,0.51 2.75 ,173,161,172,67,58
5.34 -2.99 0.39 -3.57 3.48 5.07 -0.65 -1.07 ,0.51 3.02 0.52 ,50,168,169,44,37
-1.82 -5.10 -3.49 -1.57 0.65 -6.04 -1.82 -2.40 -1.87 -0.47 0.79 ,-0.56 -3.58 -0.80 -1.31 ,154,82,84,189,27
2.07 -1.78 1.06 3.51 2.59 0.78 2.27 -1.47 ,-0.27 4.86 0.44 ,144,171,163,146,40
-0.69 -2.78 -1.90 -4.54 0.27 -0.61 -0.22 -0.66 2.03 -1.17 0.50 -0.94 1.71 -5.85 0.25 -0.61 -0.30 -0.14 1.33 ,-0.83 -3.69 -0.01 -1.85 -1.81 0.54 ,43,41,77,186,14
5.33 0.57 -3.87 3.52 2.17 2.34 -1.21 ,2.83 ,64,17,181,49,39
2.64 -3.48 -3.91 -1.98 ,2.16 -3.00 ,176,192,118,19,71
6.90 -3.23 -4.55 -1.31 ,0.10 2.72 ,112,166,97,15,71
5.02 3.02 -0.18 -0.61 -3.36 2.31 -0.73 5.22 0.35 -0.78 ,0.35 3.83 -1.18 1.16 ,186,185,167,71,28
2.07 -0.11 0.76 -0.46 0.64 0.21 1.44 -0.05 -0.75 0.08 -0.23 ,0.11 0.34 -1.27 0.64 0.54 0.71 -0.96 ,7,105,157,102,11
0.69 0.15 -7.12 -4.66 ,3.06 ,33,176,95,175,52
-2.23 -2.53 0.08 -1.78 -3.38 1.91 2.57 -1.37 ,-3.83 -1.62 ,33,5,50,78,37
0.21 1.64 1.40 -1.46 -0.97 -0.44 3.00 -1.01 0.33 -0.05 -0.32 -1.33 ,0.09 -0.73 -1.02 1.53 1.37 -0.93 ,94,178,142,30,15
-0.28 -2.02 1.69 -4.05 -0.01 -1.87 -0.83 -4.02 -2.31 -1.10 -1.56 -1.91 -2.02 -0.48 0.75 0.15 ,0.43 2.21 -0.24 -2.25 ,167,136,76,59,19
5.34 3.99 6.49 3.57 -0.69 ,-4.00 2.11 ,69,70,146,116,64
-5.99 1.93 -2.35 -4.03 0.37 ,2.78 ,121,50,77,27,48
-4.98 1.67 4.58 -0.11 4.04 0.71 ,-0.69 2.73 ,12,39,54,84,45
-6.18 0.21 5.04 -1.39 -4.35 0.46 ,3.47 -2.17 ,147,61,63,43,44
-1.52 -0.07 0.51 3.90 -6.01 0.85 ,-3.33 ,155,186,26,180,49
6.90 3.19 2.29 -1.27 ,5.63 ,118,164,183,24,76
5.70 -3.37 0.14 -3.03 0.16 -5.20 0.10 -1.05 ,0.43 2.80 2.96 ,33,109,143,73,32
-6.60 -3.47 -3.01 -2.10 ,-5.55 ,132,145,78,152,83
6.03 4.20 6.29 4.10 0.57 ,-3.74 -3.39 ,96,1,68,56,62
